"","ppntid","trialid","probA","probB","probC","payoffA","payoffB","payoffC","optionchosen","propchosen","isInteresting"
"89","0",17,0.98,0.92,0.29,12,19,27,"C",0,TRUE
"90","0",19,0.43,0.7,0.97,30,26,22,"C",0.65,TRUE
"91","0",21,0.36,0.15,0.97,26,26,20,"C",1,TRUE
"92","0",23,0.2,0.24,0.62,28,16,14,"C",0.75,TRUE
"93","0",26,0.36,0.67,0.34,28,16,16,"C",0,TRUE
"94","0",27,0.46,0.055,0.85,24,14,20,"C",1,TRUE
"95","0",28,0.18,0.97,0.23,15,14,28,"C",0.15,TRUE
"96","0",29,0.066,0.76,0.41,28,14,19,"C",0.3,TRUE
"97","0",31,0.9,0.91,0.4,16,10,21,"C",0,TRUE
"98","0",33,0.7,0.99,0.097,28,23,15,"C",0,TRUE
"99","0",36,0.55,0.76,0.34,17,12,16,"C",0,TRUE
"100","0",37,0.2,0.98,0.15,16,12,15,"C",0,TRUE
"101","0",38,0.29,0.76,0.3,15,12,15,"C",0.05,TRUE
"102","0",41,0.097,0.15,0.88,16,19,13,"C",0.95,TRUE
"103","0",43,0.95,0.23,0.24,17,20,26,"C",0,TRUE
"104","0",46,0.4,0.59,0.78,18,16,14,"C",0.6,TRUE
"105","0",49,0.24,0.76,0.25,29,13,19,"C",0.2,TRUE
"106","1",5,0.36,0.74,0.62,21,16,19,"C",0.5,TRUE
"107","1",8,0.91,0.46,0.79,11,14,14,"C",0.5,TRUE
"108","1",15,0.34,0.79,0.38,26,12,12,"C",0.05,TRUE
"109","1",16,0.29,0.87,0.38,15,13,30,"C",0.85,TRUE
"110","1",17,0.98,0.92,0.29,12,19,27,"C",0.15,TRUE
"111","1",19,0.43,0.7,0.97,30,26,22,"C",0.35,TRUE
"112","1",21,0.36,0.15,0.97,26,26,20,"C",0.6,TRUE
"113","1",23,0.2,0.24,0.62,28,16,14,"C",0.2,TRUE
"114","1",26,0.36,0.67,0.34,28,16,16,"C",0,TRUE
"115","1",27,0.46,0.055,0.85,24,14,20,"C",0.75,TRUE
"116","1",28,0.18,0.97,0.23,15,14,28,"C",0.55,TRUE
"117","1",29,0.066,0.76,0.41,28,14,19,"C",0.55,TRUE
"118","1",31,0.9,0.91,0.4,16,10,21,"C",0.15,TRUE
"119","1",33,0.7,0.99,0.097,28,23,15,"C",0,TRUE
"120","1",36,0.55,0.76,0.34,17,12,16,"C",0.05,TRUE
"121","1",37,0.2,0.98,0.15,16,12,15,"C",0,TRUE
"122","1",38,0.29,0.76,0.3,15,12,15,"C",0.65,TRUE
"123","1",41,0.097,0.15,0.88,16,19,13,"C",0.5,TRUE
"124","1",43,0.95,0.23,0.24,17,20,26,"C",0.4,TRUE
"125","1",46,0.4,0.59,0.78,18,16,14,"C",0.4,TRUE
"126","1",49,0.24,0.76,0.25,29,13,19,"C",0.45,TRUE
