"","attributeA_option1","attributeA_option2","attributeB_option1","attributeB_option2","trialid","ppntid","calcsd","Bweight","toleranceA","toleranceB","orderr","value1","value2","oraclechoice","rowname"
"22",0.48898969264701,0.545698009431362,0.967035471927375,0.249375676969066,22,"0",0.5,0,0.01,0.01,0.1,0.48898969264701,0.545698009431362,2,22
"23",0.559838827233762,0.27624941105023,0.812699222704396,0.831402723444626,23,"0",0.5,0,0.01,0.01,0.1,0.559838827233762,0.27624941105023,1,23
"24",0.0566471354104578,0.842249296838418,0.721825082553551,0.960271056275815,24,"0",0.5,0,0.01,0.01,0.1,0.0566471354104578,0.842249296838418,2,24
"25",0.461162434192374,0.83043466322124,0.899923365097493,0.95017151767388,25,"0",0.5,0,0.01,0.01,0.1,0.461162434192374,0.83043466322124,2,25
"26",0.354733535787091,0.211712679127231,0.732629125937819,0.0212797573767602,26,"0",0.5,0,0.01,0.01,0.1,0.354733535787091,0.211712679127231,1,26
"27",0.010125721571967,0.453563579590991,0.442955218954012,0.285763745661825,27,"0",0.5,0,0.01,0.01,0.1,0.010125721571967,0.453563579590991,2,27
"28",0.69761163694784,0.850092963781208,0.552146180998534,0.638927409425378,28,"0",0.5,0,0.01,0.01,0.1,0.69761163694784,0.850092963781208,2,28
"29",0.492614893941209,0.463421235559508,0.162601595278829,0.839435959700495,29,"0",0.5,0,0.01,0.01,0.1,0.492614893941209,0.463421235559508,1,29
"30",0.76100136549212,0.828175301197916,0.924156320746988,0.4394276663661,30,"0",0.5,0,0.01,0.01,0.1,0.76100136549212,0.828175301197916,2,30
"31",0.783119489438832,0.354833940509707,0.945558045059443,0.414257874945179,31,"0",0.5,0,0.01,0.01,0.1,0.783119489438832,0.354833940509707,1,31
"32",0.609537082025781,0.171746518695727,0.190197971649468,0.930020115338266,32,"0",0.5,0,0.01,0.01,0.1,0.609537082025781,0.171746518695727,1,32
"33",0.124753367854282,0.133906509494409,0.842156789265573,0.508471452631056,33,"0",0.5,0,0.01,0.01,0.1,0.124753367854282,0.133906509494409,2,33
"34",0.805388873908669,0.156360608059913,0.262765381252393,0.400356848258525,34,"0",0.5,0,0.01,0.01,0.1,0.805388873908669,0.156360608059913,1,34
"35",0.606803254457191,0.504335931735113,0.280282073421404,0.754688626853749,35,"0",0.5,0,0.01,0.01,0.1,0.606803254457191,0.504335931735113,1,35
"36",0.238609932595864,0.329497289145365,0.790413156617433,0.0188352952245623,36,"0",0.5,0,0.01,0.01,0.1,0.238609932595864,0.329497289145365,2,36
"37",0.55195248965174,0.937966817524284,0.0614386918023229,0.371560534695163,37,"0",0.5,0,0.01,0.01,0.1,0.55195248965174,0.937966817524284,2,37
"38",0.700036791153252,0.985647924477234,0.0597076150588691,0.0304834791459143,38,"0",0.5,0,0.01,0.01,0.1,0.700036791153252,0.985647924477234,2,38
"39",0.297287841094658,0.178657282143831,0.519069358706474,0.512721980689093,39,"0",0.5,0,0.01,0.01,0.1,0.297287841094658,0.178657282143831,1,39
"40",0.2866851456929,0.19907472957857,0.53307865280658,0.0380778415128589,40,"0",0.5,0,0.01,0.01,0.1,0.2866851456929,0.19907472957857,1,40
"41",0.299892557784915,0.572878694627434,0.0462319247890264,0.563686719397083,41,"0",0.5,0,0.01,0.01,0.1,0.299892557784915,0.572878694627434,2,41
"42",0.64596453984268,0.835192185593769,0.142661995254457,0.582935519283637,42,"0",0.5,0,0.01,0.01,0.1,0.64596453984268,0.835192185593769,2,42
"43",0.105154341086745,0.53803826472722,0.94184148311615,0.93894320144318,43,"0",0.5,0,0.01,0.01,0.1,0.105154341086745,0.53803826472722,2,43
"44",0.18147247005254,0.1427908889018,0.865197397535667,0.181711651617661,44,"0",0.5,0,0.01,0.01,0.1,0.18147247005254,0.1427908889018,1,44
"45",0.987815527012572,0.246355233713984,0.790844933595508,0.891136079328135,45,"0",0.5,0,0.01,0.01,0.1,0.987815527012572,0.246355233713984,1,45
"46",0.960355916293338,0.220107682282105,0.147873179987073,0.177347907796502,46,"0",0.5,0,0.01,0.01,0.1,0.960355916293338,0.220107682282105,1,46
"47",0.9046767198015,0.344400371192023,0.884067062055692,0.0146491476334631,47,"0",0.5,0,0.01,0.01,0.1,0.9046767198015,0.344400371192023,1,47
"48",0.958240966778249,0.767485374119133,0.553408446721733,0.0192498059477657,48,"0",0.5,0,0.01,0.01,0.1,0.958240966778249,0.767485374119133,1,48
"49",0.783237654250115,0.00949124875478446,0.0749904890544713,0.669635000638664,49,"0",0.5,0,0.01,0.01,0.1,0.783237654250115,0.00949124875478446,1,49
"50",0.0747467188630253,0.247019914211705,0.592965701129287,0.182091512717307,50,"0",0.5,0,0.01,0.01,0.1,0.0747467188630253,0.247019914211705,2,50
"51",0.45296021644026,0.205640476197004,0.423227055696771,0.817605089163408,51,"0",0.5,0,0.01,0.01,0.1,0.45296021644026,0.205640476197004,1,51
"52",0.314380647847429,0.109363358467817,0.264742215629667,0.37622373457998,52,"0",0.5,0,0.01,0.01,0.1,0.314380647847429,0.109363358467817,1,52
"53",0.952134054386988,0.2966076831799,0.424533158307895,0.261639623669907,53,"0",0.5,0,0.01,0.01,0.1,0.952134054386988,0.2966076831799,1,53
"54",0.0034402774181217,0.299423112999648,0.83829546906054,0.314588605659083,54,"0",0.5,0,0.01,0.01,0.1,0.0034402774181217,0.299423112999648,2,54
"55",0.17424661340192,0.00975838908925653,0.0977319981902838,0.280001515056938,55,"0",0.5,0,0.01,0.01,0.1,0.17424661340192,0.00975838908925653,1,55
"56",0.0178958103060722,0.308479511877522,0.439250853611156,0.354977022157982,56,"0",0.5,0,0.01,0.01,0.1,0.0178958103060722,0.308479511877522,2,56
"57",0.0974735540803522,0.795308541506529,0.0675905526150018,0.807120128534734,57,"0",0.5,0,0.01,0.01,0.1,0.0974735540803522,0.795308541506529,2,57
"58",0.0896929812151939,0.910743326414376,0.742482990259305,0.539425155380741,58,"0",0.5,0,0.01,0.01,0.1,0.0896929812151939,0.910743326414376,2,58
"59",0.171615621540695,0.436823892407119,0.117700955364853,0.0355733362957835,59,"0",0.5,0,0.01,0.01,0.1,0.171615621540695,0.436823892407119,2,59
"60",0.569875031011179,0.476686348905787,0.506442848825827,0.212351043941453,60,"0",0.5,0,0.01,0.01,0.1,0.569875031011179,0.476686348905787,1,60
"61",0.592983991606161,0.175332859624177,0.510772860143334,0.768835214432329,61,"0",0.5,0,0.01,0.01,0.1,0.592983991606161,0.175332859624177,1,61
"62",0.257089633261785,0.322676082840189,0.782343798782676,0.79044010839425,62,"0",0.5,0,0.01,0.01,0.1,0.257089633261785,0.322676082840189,2,62
"63",0.906708483817056,0.58157969545573,0.693787239259109,0.171319797635078,63,"0",0.5,0,0.01,0.01,0.1,0.906708483817056,0.58157969545573,1,63
"64",0.812569332774729,0.681227060034871,0.433317392133176,0.312269859481603,64,"0",0.5,0,0.01,0.01,0.1,0.812569332774729,0.681227060034871,1,64
"65",0.340968912700191,0.140822034096345,0.204488618765026,0.639378060121089,65,"0",0.5,0,0.01,0.01,0.1,0.340968912700191,0.140822034096345,1,65
"66",0.0801802391652018,0.400084604043514,0.110007748939097,0.943183836527169,66,"0",0.5,0,0.01,0.01,0.1,0.0801802391652018,0.400084604043514,2,66
"67",0.462921233614907,0.802430251380429,0.536850583273917,0.474332993384451,67,"0",0.5,0,0.01,0.01,0.1,0.462921233614907,0.802430251380429,2,67
"68",0.438661539461464,0.873537606792524,0.782566950889304,0.347352822311223,68,"0",0.5,0,0.01,0.01,0.1,0.438661539461464,0.873537606792524,2,68
"69",0.742358008399606,0.00289294845424592,0.528155525913462,0.629759153584018,69,"0",0.5,0,0.01,0.01,0.1,0.742358008399606,0.00289294845424592,1,69
"70",0.435065710684285,0.88419571169652,0.446215782081708,0.971536518773064,70,"0",0.5,0,0.01,0.01,0.1,0.435065710684285,0.88419571169652,2,70
"71",0.480040884111077,0.111372830113396,0.217489074915648,0.69685604586266,71,"0",0.5,0,0.01,0.01,0.1,0.480040884111077,0.111372830113396,1,71
"72",0.219327399041504,0.140550734009594,0.929892281768844,0.874583487631753,72,"0",0.5,0,0.01,0.01,0.1,0.219327399041504,0.140550734009594,1,72
"73",0.947025091154501,0.425757883815095,0.971183094428852,0.78888067859225,73,"0",0.5,0,0.01,0.01,0.1,0.947025091154501,0.425757883815095,1,73
"74",0.515558489598334,0.436464632628486,0.684314149431884,0.705306899733841,74,"0",0.5,0,0.01,0.01,0.1,0.515558489598334,0.436464632628486,1,74
"75",0.218653836287558,0.0434933353681117,0.603025950491428,0.153633622685447,75,"0",0.5,0,0.01,0.01,0.1,0.218653836287558,0.0434933353681117,1,75
"76",0.724405528977513,0.886412237770855,0.918654148234054,0.67248825985007,76,"0",0.5,0,0.01,0.01,0.1,0.724405528977513,0.886412237770855,2,76
"77",0.0388913389761001,0.187838379759341,0.970661690924317,0.831925367005169,77,"0",0.5,0,0.01,0.01,0.1,0.0388913389761001,0.187838379759341,2,77
"78",0.239411300746724,0.614425039384514,0.344866822706535,0.876953517785296,78,"0",0.5,0,0.01,0.01,0.1,0.239411300746724,0.614425039384514,2,78
"79",0.700141198234633,0.650934964884073,0.874506667256355,0.80696863681078,79,"0",0.5,0,0.01,0.01,0.1,0.700141198234633,0.650934964884073,1,79
"80",0.394261769019067,0.89893781603314,0.386689875740558,0.170595008414239,80,"0",0.5,0,0.01,0.01,0.1,0.394261769019067,0.89893781603314,2,80
"81",0.783647709526122,0.807944830041379,0.198967940174043,0.915645989356562,81,"0",0.5,0,0.01,0.01,0.1,0.783647709526122,0.807944830041379,2,81
"82",0.571462181163952,0.720184267032892,0.339580700499937,0.282492614584044,82,"0",0.5,0,0.01,0.01,0.1,0.571462181163952,0.720184267032892,2,82
"83",0.226590933511034,0.288400539429858,0.388602640014142,0.210971276508644,83,"0",0.5,0,0.01,0.01,0.1,0.226590933511034,0.288400539429858,2,83
"84",0.871942447032779,0.00334329321049154,0.749202048638836,0.73665037821047,84,"0",0.5,0,0.01,0.01,0.1,0.871942447032779,0.00334329321049154,1,84
"85",0.978664356982335,0.239692318253219,0.846275710500777,0.755969448247924,85,"0",0.5,0,0.01,0.01,0.1,0.978664356982335,0.239692318253219,1,85
"86",0.545979398302734,0.243832686915994,0.921566552948207,0.38236463884823,86,"0",0.5,0,0.01,0.01,0.1,0.545979398302734,0.243832686915994,1,86
"87",0.0964230198878795,0.772428303491324,0.257011352805421,0.780687262536958,87,"0",0.5,0,0.01,0.01,0.1,0.0964230198878795,0.772428303491324,2,87
"88",0.18006426282227,0.896196195157245,0.960954785346985,0.184157209005207,88,"0",0.5,0,0.01,0.01,0.1,0.18006426282227,0.896196195157245,2,88
"89",0.283301025163382,0.015748101985082,0.0526937732938677,0.811049526324496,89,"0",0.5,0,0.01,0.01,0.1,0.283301025163382,0.015748101985082,1,89
"90",0.0301148775033653,0.533447930822149,0.541419150773436,0.793063352350146,90,"0",0.5,0,0.01,0.01,0.1,0.0301148775033653,0.533447930822149,2,90
"91",0.487953589996323,0.0512661831453443,0.611779899336398,0.91355504328385,91,"0",0.5,0,0.01,0.01,0.1,0.487953589996323,0.0512661831453443,1,91
"92",0.45806796150282,0.463202059501782,0.37306136963889,0.307076103519648,92,"0",0.5,0,0.01,0.01,0.1,0.45806796150282,0.463202059501782,2,92
"93",0.857121214503422,0.29061774816364,0.0895040743052959,0.71835939027369,93,"0",0.5,0,0.01,0.01,0.1,0.857121214503422,0.29061774816364,1,93
"94",0.188585310941562,0.417629753937945,0.758390800096095,0.874704510672018,94,"0",0.5,0,0.01,0.01,0.1,0.188585310941562,0.417629753937945,2,94
"95",0.385717988014221,0.0641188896261156,0.0804034650791436,0.395261812023818,95,"0",0.5,0,0.01,0.01,0.1,0.385717988014221,0.0641188896261156,1,95
"96",0.722469751257449,0.574051455361769,0.753033770248294,0.677125693066046,96,"0",0.5,0,0.01,0.01,0.1,0.722469751257449,0.574051455361769,1,96
"97",0.334183444036171,0.219383810181171,0.348078755661845,0.726851845160127,97,"0",0.5,0,0.01,0.01,0.1,0.334183444036171,0.219383810181171,1,97
"98",0.705374610610306,0.252031481359154,0.696719823172316,0.352413980988786,98,"0",0.5,0,0.01,0.01,0.1,0.705374610610306,0.252031481359154,1,98
"99",0.257587942061946,0.548904816154391,0.357318673515692,0.660448686685413,99,"0",0.5,0,0.01,0.01,0.1,0.257587942061946,0.548904816154391,2,99
"100",0.862806850811467,0.436729468870908,0.351505307713524,0.731857623904943,100,"0",0.5,0,0.01,0.01,0.1,0.862806850811467,0.436729468870908,1,100
"101",0.0792309902608395,0.451562441652641,0.740740783978254,0.164461576612666,101,"0",0.5,0,0.01,0.01,0.1,0.0792309902608395,0.451562441652641,2,101
"102",0.188801096752286,0.193968757987022,0.0704676643945277,0.0377171465661377,102,"0",0.5,0,0.01,0.01,0.1,0.188801096752286,0.193968757987022,2,102
"103",0.299783991184086,0.316160247894004,0.159660482546315,0.381358594400808,103,"0",0.5,0,0.01,0.01,0.1,0.299783991184086,0.316160247894004,2,103
"104",0.493380216183141,0.659431205363944,0.145477298647165,0.75530804367736,104,"0",0.5,0,0.01,0.01,0.1,0.493380216183141,0.659431205363944,2,104
"105",0.171487035695463,0.847986505599692,0.511899440316483,0.511209590360522,105,"0",0.5,0,0.01,0.01,0.1,0.171487035695463,0.847986505599692,2,105
"106",0.369296254357323,0.482361483387649,0.668504486326128,0.39757038699463,106,"0",0.5,0,0.01,0.01,0.1,0.369296254357323,0.482361483387649,2,106
"107",0.448750142473727,0.455118907615542,0.128600622992963,0.143062490737066,107,"0",0.5,0,0.01,0.01,0.1,0.448750142473727,0.455118907615542,2,107
"108",0.553494562162086,0.117880967212841,0.162885021883994,0.463410897413269,108,"0",0.5,0,0.01,0.01,0.1,0.553494562162086,0.117880967212841,1,108
"109",0.221348633756861,0.775119060883299,0.060201037209481,0.789968425408006,109,"0",0.5,0,0.01,0.01,0.1,0.221348633756861,0.775119060883299,2,109
"110",0.423785766121,0.875264181056991,0.0755617010872811,0.0969772923272103,110,"0",0.5,0,0.01,0.01,0.1,0.423785766121,0.875264181056991,2,110
"111",0.461474332027137,0.855425361543894,0.580963855842128,0.689892503200099,111,"0",0.5,0,0.01,0.01,0.1,0.461474332027137,0.855425361543894,2,111
"112",0.801206442061812,0.357052916893736,0.769472213229164,0.926414662972093,112,"0",0.5,0,0.01,0.01,0.1,0.801206442061812,0.357052916893736,1,112
"113",0.612300443695858,0.465871792286634,0.525820217560977,0.157396087190136,113,"0",0.5,0,0.01,0.01,0.1,0.612300443695858,0.465871792286634,1,113
"114",0.108453743625432,0.613747216993943,0.08418078138493,0.0905987608712167,114,"0",0.5,0,0.01,0.01,0.1,0.108453743625432,0.613747216993943,2,114
"115",0.222234569955617,0.682987895328552,0.897328764200211,0.552106286399066,115,"0",0.5,0,0.01,0.01,0.1,0.222234569955617,0.682987895328552,2,115
"116",0.996195102808997,0.79289112589322,0.464345020242035,0.310992979444563,116,"0",0.5,0,0.01,0.01,0.1,0.996195102808997,0.79289112589322,1,116
"117",0.229121183278039,0.752470161998644,0.577844071434811,0.255780176492408,117,"0",0.5,0,0.01,0.01,0.1,0.229121183278039,0.752470161998644,2,117
"118",0.79315815679729,0.0624114179518074,0.569680165732279,0.387627898249775,118,"0",0.5,0,0.01,0.01,0.1,0.79315815679729,0.0624114179518074,1,118
"119",0.773261832538992,0.279420794453472,0.927071732003242,0.410312867490575,119,"0",0.5,0,0.01,0.01,0.1,0.773261832538992,0.279420794453472,1,119
"120",0.727793112630025,0.0798533314373344,0.557315452490002,0.922136356588453,120,"0",0.5,0,0.01,0.01,0.1,0.727793112630025,0.0798533314373344,1,120
"121",0.347012965474278,0.944149633171037,0.79095698799938,0.433352051535621,121,"0",0.5,0,0.01,0.01,0.1,0.347012965474278,0.944149633171037,2,121
"122",0.221335507929325,0.983351365663111,0.895838581724092,0.933881586184725,122,"0",0.5,0,0.01,0.01,0.1,0.221335507929325,0.983351365663111,2,122
"123",0.657517257845029,0.814949907828122,0.181190095609054,0.589385844301432,123,"0",0.5,0,0.01,0.01,0.1,0.657517257845029,0.814949907828122,2,123
"124",0.0569837742950767,0.0846801809966564,0.0289376459550112,0.579675947781652,124,"0",0.5,0,0.01,0.01,0.1,0.0569837742950767,0.0846801809966564,2,124
"125",0.641576535301283,0.116547961952165,0.629826228832826,0.208155280910432,125,"0",0.5,0,0.01,0.01,0.1,0.641576535301283,0.116547961952165,1,125
"126",0.452734379097819,0.812263727653772,0.520666262833402,0.295627299696207,126,"0",0.5,0,0.01,0.01,0.1,0.452734379097819,0.812263727653772,2,126
"127",0.651405798271298,0.354741917457432,0.949891692493111,0.254427268402651,127,"0",0.5,0,0.01,0.01,0.1,0.651405798271298,0.354741917457432,1,127
"128",0.702363463817164,0.648252285318449,0.430488589918241,0.525698592420667,128,"0",0.5,0,0.01,0.01,0.1,0.702363463817164,0.648252285318449,1,128
"129",0.939311715075746,0.622067374410108,0.936985040083528,0.132419396890327,129,"0",0.5,0,0.01,0.01,0.1,0.939311715075746,0.622067374410108,1,129
"130",0.564323677215725,0.71047520567663,0.845866595860571,0.268785161431879,130,"0",0.5,0,0.01,0.01,0.1,0.564323677215725,0.71047520567663,2,130
"131",0.958688189275563,0.524246524088085,0.949173553613946,0.90899323951453,131,"0",0.5,0,0.01,0.01,0.1,0.958688189275563,0.524246524088085,1,131
"132",0.952963167103007,0.950381938833743,0.0448074399027973,0.941096737282351,132,"0",0.5,0,0.01,0.01,0.1,0.952963167103007,0.950381938833743,1,132
"133",0.970228066667914,0.327683681622148,0.883986059110612,0.543177918763831,133,"0",0.5,0,0.01,0.01,0.1,0.970228066667914,0.327683681622148,1,133
"134",0.500652417773381,0.218353864736855,0.863566736457869,0.943162234965712,134,"0",0.5,0,0.01,0.01,0.1,0.500652417773381,0.218353864736855,1,134
"135",0.426413359120488,0.157539539504796,0.238931828178465,0.803530355216935,135,"0",0.5,0,0.01,0.01,0.1,0.426413359120488,0.157539539504796,1,135
"136",0.853821582393721,0.360641958424821,0.130657711531967,0.499587929807603,136,"0",0.5,0,0.01,0.01,0.1,0.853821582393721,0.360641958424821,1,136
"137",0.464964293176308,0.640019703423604,0.096428647171706,0.419305142248049,137,"0",0.5,0,0.01,0.01,0.1,0.464964293176308,0.640019703423604,2,137
"138",0.129772790707648,0.173180660931394,0.387651158729568,0.877140788594261,138,"0",0.5,0,0.01,0.01,0.1,0.129772790707648,0.173180660931394,2,138
"139",0.297096726950258,0.503560987766832,0.738574700197205,0.541581586934626,139,"0",0.5,0,0.01,0.01,0.1,0.297096726950258,0.503560987766832,2,139
"140",0.903321491554379,0.896264720940962,0.71586380014196,0.450844272272661,140,"0",0.5,0,0.01,0.01,0.1,0.903321491554379,0.896264720940962,1,140
"141",0.790969526628032,0.466379920719191,0.490673615597188,0.801951909903437,141,"0",0.5,0,0.01,0.01,0.1,0.790969526628032,0.466379920719191,1,141
"142",0.328245216514915,0.522143559064716,0.277459187200293,0.700106156989932,142,"0",0.5,0,0.01,0.01,0.1,0.328245216514915,0.522143559064716,2,142
"143",0.688229918479919,0.425812285160646,0.209741669008508,0.144410436740145,143,"0",0.5,0,0.01,0.01,0.1,0.688229918479919,0.425812285160646,1,143
"144",0.363371819956228,0.164301978191361,0.874977945582941,0.343356529250741,144,"0",0.5,0,0.01,0.01,0.1,0.363371819956228,0.164301978191361,1,144
"145",0.744598367484286,0.478612175444141,0.4797012147028,0.39807781460695,145,"0",0.5,0,0.01,0.01,0.1,0.744598367484286,0.478612175444141,1,145
"146",0.703011331381276,0.58437096956186,0.134989333106205,0.510276675689965,146,"0",0.5,0,0.01,0.01,0.1,0.703011331381276,0.58437096956186,1,146
"147",0.704834316158667,0.798611387377605,0.88210247643292,0.0274815582670271,147,"0",0.5,0,0.01,0.01,0.1,0.704834316158667,0.798611387377605,2,147
"148",0.792213995475322,0.335515721933916,0.931154495570809,0.889638678403571,148,"0",0.5,0,0.01,0.01,0.1,0.792213995475322,0.335515721933916,1,148
"149",0.668195559177548,0.613089075544849,0.115946753881872,0.758126836968586,149,"0",0.5,0,0.01,0.01,0.1,0.668195559177548,0.613089075544849,1,149
"150",0.848444397794083,0.610258551547304,0.847359765553847,0.91279623284936,150,"0",0.5,0,0.01,0.01,0.1,0.848444397794083,0.610258551547304,1,150
"151",0.793075702618808,0.991895598126575,0.330326817696914,0.433733852347359,151,"0",0.5,0,0.01,0.01,0.1,0.793075702618808,0.991895598126575,2,151
"152",0.32939340476878,0.429768266854808,0.0885758744552732,0.22879472700879,152,"0",0.5,0,0.01,0.01,0.1,0.32939340476878,0.429768266854808,2,152
"153",0.665565859759226,0.421299596084282,0.861939097521827,0.822396187111735,153,"0",0.5,0,0.01,0.01,0.1,0.665565859759226,0.421299596084282,1,153
"154",0.479041740298271,0.238645749166608,0.514113996410742,0.386004113126546,154,"0",0.5,0,0.01,0.01,0.1,0.479041740298271,0.238645749166608,1,154
"155",0.253650315338746,0.575675501488149,0.341503673233092,0.573487712536007,155,"0",0.5,0,0.01,0.01,0.1,0.253650315338746,0.575675501488149,2,155
"156",0.585465560434386,0.649811652721837,0.204617128008977,0.655980319716036,156,"0",0.5,0,0.01,0.01,0.1,0.585465560434386,0.649811652721837,2,156
"157",0.819205635692924,0.640201489673927,0.402784744044766,0.481563463807106,157,"0",0.5,0,0.01,0.01,0.1,0.819205635692924,0.640201489673927,1,157
"158",0.658230393193662,0.734729225980118,0.402138502104208,0.063378969905898,158,"0",0.5,0,0.01,0.01,0.1,0.658230393193662,0.734729225980118,2,158
"159",0.222841550363228,0.27290900493972,0.311208874452859,0.863353988621384,159,"0",0.5,0,0.01,0.01,0.1,0.222841550363228,0.27290900493972,2,159
"160",0.734631593804806,0.728780711535364,0.752025712747127,0.708090371452272,160,"0",0.5,0,0.01,0.01,0.1,0.734631593804806,0.728780711535364,1,160
"161",0.606925680767745,0.934309062315151,0.372223837766796,0.816388094099239,161,"0",0.5,0,0.01,0.01,0.1,0.606925680767745,0.934309062315151,2,161
"162",0.790629742667079,0.824315464356914,0.604632255388424,0.526014044415206,162,"0",0.5,0,0.01,0.01,0.1,0.790629742667079,0.824315464356914,2,162
"163",0.904005363117903,0.120311809470877,0.509404005017132,0.550124333007261,163,"0",0.5,0,0.01,0.01,0.1,0.904005363117903,0.120311809470877,1,163
"164",0.61334085627459,0.682503009447828,0.374093857826665,0.484053696505725,164,"0",0.5,0,0.01,0.01,0.1,0.61334085627459,0.682503009447828,2,164
"165",0.465572118526325,0.76680837594904,0.622464171377942,0.6599051351659,165,"0",0.5,0,0.01,0.01,0.1,0.465572118526325,0.76680837594904,2,165
"166",0.586897127563134,0.531214701244608,0.30893380776979,0.222271442180499,166,"0",0.5,0,0.01,0.01,0.1,0.586897127563134,0.531214701244608,1,166
"167",0.171346713555977,0.906297645065933,0.786686234874651,0.857575314352289,167,"0",0.5,0,0.01,0.01,0.1,0.171346713555977,0.906297645065933,2,167
"168",0.253133910708129,0.534984902245924,0.727588783716783,0.701691758353263,168,"0",0.5,0,0.01,0.01,0.1,0.253133910708129,0.534984902245924,2,168
"169",0.475029878085479,0.567255312809721,0.190359594300389,0.77154164458625,169,"0",0.5,0,0.01,0.01,0.1,0.475029878085479,0.567255312809721,2,169
"170",0.754530559992418,0.225947811966762,0.27530372235924,0.654824304161593,170,"0",0.5,0,0.01,0.01,0.1,0.754530559992418,0.225947811966762,1,170
"171",0.542217741720378,0.684212366119027,0.609847858780995,0.844170195050538,171,"0",0.5,0,0.01,0.01,0.1,0.542217741720378,0.684212366119027,2,171
"172",0.893428388284519,0.0849893460981548,0.971932342974469,0.561991221504286,172,"0",0.5,0,0.01,0.01,0.1,0.893428388284519,0.0849893460981548,1,172
"173",0.796951204072684,0.988524390850216,0.631083038169891,0.853871771367267,173,"0",0.5,0,0.01,0.01,0.1,0.796951204072684,0.988524390850216,2,173
"174",0.713077950291336,0.419565204298124,0.0566939897835255,0.0965550015680492,174,"0",0.5,0,0.01,0.01,0.1,0.713077950291336,0.419565204298124,1,174
"175",0.0844550072215497,0.454436799045652,0.0486017249058932,0.944790667155758,175,"0",0.5,0,0.01,0.01,0.1,0.0844550072215497,0.454436799045652,2,175
"176",0.493465912062675,0.668229451403022,0.28727964963764,0.523770765867084,176,"0",0.5,0,0.01,0.01,0.1,0.493465912062675,0.668229451403022,2,176
