"","ppntid","trialid","probA","probB","probC","payoffA","payoffB","payoffC","optionchosen","propchosen","isInteresting"
"30","1",34,0.69,0.17,0.25,12,29,19,"A",0.4,TRUE
"31","1",35,0.85,0.06,0.32,22,24,26,"A",0.4,TRUE
"32","1",40,0.9,0.96,0.32,27,15,30,"A",0.65,TRUE
"33","1",47,0.74,0.028,0.21,12,19,27,"A",0.15,TRUE
"34","1",48,0.74,0.27,0.45,12,27,15,"A",0.4,TRUE
"35","1",49,0.78,0.7,0.14,19,30,15,"A",0.45,TRUE
"36","1",50,0.17,0.4,0.89,28,30,25,"A",0,TRUE
"37","0",8,0.089,0.17,0.87,25,25,17,"B",0,TRUE
"38","0",10,0.73,0.25,0.03,17,30,25,"B",0.2,TRUE
"39","0",11,0.73,0.47,0.41,24,27,26,"B",0.2,TRUE
"40","0",12,0.73,0.13,0.58,22,21,30,"B",0,TRUE
"41","0",13,0.056,0.75,0.37,13,14,22,"B",0.95,TRUE
"42","0",17,0.65,0.73,0.76,25,11,18,"B",0,TRUE
"43","0",18,0.55,0.55,0.58,26,12,14,"B",0,TRUE
"44","0",20,0.028,0.5,0.97,17,20,18,"B",0.05,TRUE
"45","0",24,0.5,0.43,0.74,20,28,12,"B",0.5,TRUE
"46","0",26,0.91,0.87,0.96,16,26,13,"B",1,TRUE
"47","0",27,0.4,0.41,0.96,30,27,24,"B",0.05,TRUE
"48","0",34,0.69,0.17,0.25,12,29,19,"B",0,TRUE
"49","0",35,0.85,0.06,0.32,22,24,26,"B",0,TRUE
"50","0",40,0.9,0.96,0.32,27,15,30,"B",0,TRUE
"51","0",47,0.74,0.028,0.21,12,19,27,"B",0,TRUE
"52","0",48,0.74,0.27,0.45,12,27,15,"B",0.25,TRUE
"53","0",49,0.78,0.7,0.14,19,30,15,"B",0.9,TRUE
"54","0",50,0.17,0.4,0.89,28,30,25,"B",0.05,TRUE
"55","1",8,0.089,0.17,0.87,25,25,17,"B",0.35,TRUE
"56","1",10,0.73,0.25,0.03,17,30,25,"B",0.65,TRUE
"57","1",11,0.73,0.47,0.41,24,27,26,"B",0.5,TRUE
"58","1",12,0.73,0.13,0.58,22,21,30,"B",0,TRUE
"59","1",13,0.056,0.75,0.37,13,14,22,"B",0.7,TRUE
"60","1",17,0.65,0.73,0.76,25,11,18,"B",0.1,TRUE
"61","1",18,0.55,0.55,0.58,26,12,14,"B",0,TRUE
"62","1",20,0.028,0.5,0.97,17,20,18,"B",0.4,TRUE
"63","1",24,0.5,0.43,0.74,20,28,12,"B",0.2,TRUE
"64","1",26,0.91,0.87,0.96,16,26,13,"B",0.45,TRUE
"65","1",27,0.4,0.41,0.96,30,27,24,"B",0.1,TRUE
"66","1",34,0.69,0.17,0.25,12,29,19,"B",0.15,TRUE
"67","1",35,0.85,0.06,0.32,22,24,26,"B",0,TRUE
"68","1",40,0.9,0.96,0.32,27,15,30,"B",0.25,TRUE
"69","1",47,0.74,0.028,0.21,12,19,27,"B",0,TRUE
"70","1",48,0.74,0.27,0.45,12,27,15,"B",0.1,TRUE
"71","1",49,0.78,0.7,0.14,19,30,15,"B",0.55,TRUE
"72","1",50,0.17,0.4,0.89,28,30,25,"B",0.4,TRUE
"73","0",8,0.089,0.17,0.87,25,25,17,"C",1,TRUE
"74","0",10,0.73,0.25,0.03,17,30,25,"C",0,TRUE
"75","0",11,0.73,0.47,0.41,24,27,26,"C",0,TRUE
"76","0",12,0.73,0.13,0.58,22,21,30,"C",0.75,TRUE
"77","0",13,0.056,0.75,0.37,13,14,22,"C",0.05,TRUE
"78","0",17,0.65,0.73,0.76,25,11,18,"C",0.35,TRUE
"79","0",18,0.55,0.55,0.58,26,12,14,"C",0.15,TRUE
"80","0",20,0.028,0.5,0.97,17,20,18,"C",0.95,TRUE
"81","0",24,0.5,0.43,0.74,20,28,12,"C",0.2,TRUE
"82","0",26,0.91,0.87,0.96,16,26,13,"C",0,TRUE
"83","0",27,0.4,0.41,0.96,30,27,24,"C",0.85,TRUE
"84","0",34,0.69,0.17,0.25,12,29,19,"C",0.25,TRUE
"85","0",35,0.85,0.06,0.32,22,24,26,"C",0.05,TRUE
"86","0",40,0.9,0.96,0.32,27,15,30,"C",0,TRUE
"87","0",47,0.74,0.028,0.21,12,19,27,"C",0.3,TRUE
"88","0",48,0.74,0.27,0.45,12,27,15,"C",0.1,TRUE
"89","0",49,0.78,0.7,0.14,19,30,15,"C",0,TRUE
"90","0",50,0.17,0.4,0.89,28,30,25,"C",0.95,TRUE
"91","1",8,0.089,0.17,0.87,25,25,17,"C",0.65,TRUE
"92","1",10,0.73,0.25,0.03,17,30,25,"C",0,TRUE
"93","1",11,0.73,0.47,0.41,24,27,26,"C",0,TRUE
"94","1",12,0.73,0.13,0.58,22,21,30,"C",0.25,TRUE
"95","1",13,0.056,0.75,0.37,13,14,22,"C",0.3,TRUE
"96","1",17,0.65,0.73,0.76,25,11,18,"C",0.85,TRUE
"97","1",18,0.55,0.55,0.58,26,12,14,"C",0.85,TRUE
"98","1",20,0.028,0.5,0.97,17,20,18,"C",0.6,TRUE
"99","1",24,0.5,0.43,0.74,20,28,12,"C",0.2,TRUE
"100","1",26,0.91,0.87,0.96,16,26,13,"C",0.15,TRUE
"101","1",27,0.4,0.41,0.96,30,27,24,"C",0.6,TRUE
"102","1",34,0.69,0.17,0.25,12,29,19,"C",0.45,TRUE
"103","1",35,0.85,0.06,0.32,22,24,26,"C",0.6,TRUE
"104","1",40,0.9,0.96,0.32,27,15,30,"C",0.1,TRUE
"105","1",47,0.74,0.028,0.21,12,19,27,"C",0.85,TRUE
"106","1",48,0.74,0.27,0.45,12,27,15,"C",0.5,TRUE
"107","1",49,0.78,0.7,0.14,19,30,15,"C",0,TRUE
"108","1",50,0.17,0.4,0.89,28,30,25,"C",0.6,TRUE
