"","ppntid","trialid","probA","probB","probC","payoffA","payoffB","payoffC","optionchosen","propchosen","isInteresting"
"62","0",47,0.74,0.62,0.017,12,28,12,"B",1,TRUE
"63","0",48,0.8,0.44,0.58,14,29,12,"B",0.4,TRUE
"64","1",1,0.27,0.82,0.47,28,25,28,"B",0.5,TRUE
"65","1",2,0.59,0.11,0.66,26,28,12,"B",0.05,TRUE
"66","1",3,0.11,0.67,0.3,27,14,18,"B",0.3,TRUE
"67","1",4,0.74,0.46,0.11,21,23,23,"B",0.55,TRUE
"68","1",10,0.74,0.17,0.11,17,22,17,"B",0.35,TRUE
"69","1",16,0.73,0.094,0.6,13,30,23,"B",0.1,TRUE
"70","1",27,0.16,0.59,0.3,27,15,17,"B",0.45,TRUE
"71","1",28,0.42,0.2,0.91,22,13,14,"B",0,TRUE
"72","1",31,0.032,0.25,0.45,30,29,21,"B",0.5,TRUE
"73","1",32,0.21,0.25,0.82,24,20,15,"B",0.35,TRUE
"74","1",33,0.78,0.54,0.85,13,22,15,"B",0.1,TRUE
"75","1",34,0.38,0.9,0.59,26,12,23,"B",0.45,TRUE
"76","1",36,0.0087,0.67,0.78,20,26,19,"B",0.5,TRUE
"77","1",37,0.99,0.82,0.78,14,24,28,"B",0.55,TRUE
"78","1",38,0.2,0.66,0.096,24,22,28,"B",0.6,TRUE
"79","1",39,0.27,0.82,0.78,25,16,19,"B",0.05,TRUE
"80","1",40,0.36,0.35,0.42,27,10,17,"B",0,TRUE
"81","1",43,0.3,0.83,0.65,17,11,19,"B",0.3,TRUE
"82","1",45,0.49,0.31,0.11,21,28,23,"B",0.7,TRUE
"83","1",47,0.74,0.62,0.017,12,28,12,"B",0.5,TRUE
"84","1",48,0.8,0.44,0.58,14,29,12,"B",0.1,TRUE
"85","0",1,0.27,0.82,0.47,28,25,28,"C",0.05,TRUE
"86","0",2,0.59,0.11,0.66,26,28,12,"C",0,TRUE
"87","0",3,0.11,0.67,0.3,27,14,18,"C",0.2,TRUE
"88","0",4,0.74,0.46,0.11,21,23,23,"C",0,TRUE
"89","0",10,0.74,0.17,0.11,17,22,17,"C",0,TRUE
"90","0",16,0.73,0.094,0.6,13,30,23,"C",0.85,TRUE
"91","0",27,0.16,0.59,0.3,27,15,17,"C",0.2,TRUE
"92","0",28,0.42,0.2,0.91,22,13,14,"C",0.85,TRUE
"93","0",31,0.032,0.25,0.45,30,29,21,"C",0.65,TRUE
"94","0",32,0.21,0.25,0.82,24,20,15,"C",0.95,TRUE
"95","0",33,0.78,0.54,0.85,13,22,15,"C",0.7,TRUE
"96","0",34,0.38,0.9,0.59,26,12,23,"C",0.8,TRUE
"97","0",36,0.0087,0.67,0.78,20,26,19,"C",0.2,TRUE
"98","0",37,0.99,0.82,0.78,14,24,28,"C",0.8,TRUE
"99","0",38,0.2,0.66,0.096,24,22,28,"C",0,TRUE
"100","0",39,0.27,0.82,0.78,25,16,19,"C",0.55,TRUE
"101","0",40,0.36,0.35,0.42,27,10,17,"C",0.3,TRUE
"102","0",43,0.3,0.83,0.65,17,11,19,"C",0.9,TRUE
"103","0",45,0.49,0.31,0.11,21,28,23,"C",0,TRUE
"104","0",47,0.74,0.62,0.017,12,28,12,"C",0,TRUE
"105","0",48,0.8,0.44,0.58,14,29,12,"C",0,TRUE
"106","1",1,0.27,0.82,0.47,28,25,28,"C",0.45,TRUE
"107","1",2,0.59,0.11,0.66,26,28,12,"C",0.4,TRUE
"108","1",3,0.11,0.67,0.3,27,14,18,"C",0.6,TRUE
"109","1",4,0.74,0.46,0.11,21,23,23,"C",0,TRUE
"110","1",10,0.74,0.17,0.11,17,22,17,"C",0,TRUE
"111","1",16,0.73,0.094,0.6,13,30,23,"C",0.4,TRUE
"112","1",27,0.16,0.59,0.3,27,15,17,"C",0.5,TRUE
"113","1",28,0.42,0.2,0.91,22,13,14,"C",0.5,TRUE
"114","1",31,0.032,0.25,0.45,30,29,21,"C",0.5,TRUE
"115","1",32,0.21,0.25,0.82,24,20,15,"C",0.5,TRUE
"116","1",33,0.78,0.54,0.85,13,22,15,"C",0.9,TRUE
"117","1",34,0.38,0.9,0.59,26,12,23,"C",0.5,TRUE
"118","1",36,0.0087,0.67,0.78,20,26,19,"C",0.5,TRUE
"119","1",37,0.99,0.82,0.78,14,24,28,"C",0.2,TRUE
"120","1",38,0.2,0.66,0.096,24,22,28,"C",0.1,TRUE
"121","1",39,0.27,0.82,0.78,25,16,19,"C",0.95,TRUE
"122","1",40,0.36,0.35,0.42,27,10,17,"C",0.6,TRUE
"123","1",43,0.3,0.83,0.65,17,11,19,"C",0.65,TRUE
"124","1",45,0.49,0.31,0.11,21,28,23,"C",0,TRUE
"125","1",47,0.74,0.62,0.017,12,28,12,"C",0,TRUE
"126","1",48,0.8,0.44,0.58,14,29,12,"C",0,TRUE
