"","attributeA_option1","attributeA_option2","attributeB_option1","attributeB_option2","trialid","ppntid","calcsd","Bweight","toleranceA","toleranceB","orderr","value1","value2","oraclechoice","rowname"
"97",0.569586363155395,0.0336519377306104,0.099501384422183,0.567402855027467,97,"0",0.5,0,0.01,0.01,0.1,0.569586363155395,0.0336519377306104,1,97
"98",0.239217467606068,0.613455470884219,0.55974825983867,0.658209427492693,98,"0",0.5,0,0.01,0.01,0.1,0.239217467606068,0.613455470884219,2,98
"99",0.35873065283522,0.864954093471169,0.791389816440642,0.329763521673158,99,"0",0.5,0,0.01,0.01,0.1,0.35873065283522,0.864954093471169,2,99
"100",0.31251856032759,0.538704680511728,0.318547424161807,0.842110128607601,100,"0",0.5,0,0.01,0.01,0.1,0.31251856032759,0.538704680511728,2,100
"101",0.693684335099533,0.63185463892296,0.0745902056805789,0.58536631334573,101,"0",0.5,0,0.01,0.01,0.1,0.693684335099533,0.63185463892296,1,101
"102",0.0259184886235744,0.407774462597445,0.642020517261699,0.982238809578121,102,"0",0.5,0,0.01,0.01,0.1,0.0259184886235744,0.407774462597445,2,102
"103",0.649102789349854,0.220416395459324,0.42942964984104,0.94054787652567,103,"0",0.5,0,0.01,0.01,0.1,0.649102789349854,0.220416395459324,1,103
"104",0.960799591150135,0.823270259192213,0.804030240047723,0.531257892725989,104,"0",0.5,0,0.01,0.01,0.1,0.960799591150135,0.823270259192213,1,104
"105",0.970135451294482,0.800143041182309,0.391053817467764,0.4833379231859,105,"0",0.5,0,0.01,0.01,0.1,0.970135451294482,0.800143041182309,1,105
"106",0.849496033508331,0.874765725806355,0.0817957201506943,0.895871191984043,106,"0",0.5,0,0.01,0.01,0.1,0.849496033508331,0.874765725806355,2,106
"107",0.407959354342893,0.372988413320854,0.422106594312936,0.873932223534212,107,"0",0.5,0,0.01,0.01,0.1,0.407959354342893,0.372988413320854,1,107
"108",0.386412780266255,0.834420434432104,0.983489016536623,0.40389058412984,108,"0",0.5,0,0.01,0.01,0.1,0.386412780266255,0.834420434432104,2,108
"109",0.723178765969351,0.56623839167878,0.0914515289478004,0.938073640689254,109,"0",0.5,0,0.01,0.01,0.1,0.723178765969351,0.56623839167878,1,109
"110",0.507200834574178,0.829381552757695,0.127903975080699,0.562307937536389,110,"0",0.5,0,0.01,0.01,0.1,0.507200834574178,0.829381552757695,2,110
"111",0.368100559571758,0.446057195775211,0.856517104664817,0.827571209985763,111,"0",0.5,0,0.01,0.01,0.1,0.368100559571758,0.446057195775211,2,111
"112",0.0853541190735996,0.326581785688177,0.565165210049599,0.700832699658349,112,"0",0.5,0,0.01,0.01,0.1,0.0853541190735996,0.326581785688177,2,112
"113",0.656536045717075,0.822764523560181,0.197603126056492,0.0603979795705527,113,"0",0.5,0,0.01,0.01,0.1,0.656536045717075,0.822764523560181,2,113
"114",0.114010815275833,0.461056210100651,0.4852428981103,0.267748199403286,114,"0",0.5,0,0.01,0.01,0.1,0.114010815275833,0.461056210100651,2,114
"115",0.388402575394139,0.0904512195847929,0.78124495735392,0.88884705142118,115,"0",0.5,0,0.01,0.01,0.1,0.388402575394139,0.0904512195847929,1,115
"116",0.724319047527388,0.359384042210877,0.930447328602895,0.228797961957753,116,"0",0.5,0,0.01,0.01,0.1,0.724319047527388,0.359384042210877,1,116
"117",0.358198425499722,0.835180479800329,0.0314756485167891,0.929392099846154,117,"0",0.5,0,0.01,0.01,0.1,0.358198425499722,0.835180479800329,2,117
"118",0.283097206382081,0.275228006532416,0.764546286081895,0.477537748403847,118,"0",0.5,0,0.01,0.01,0.1,0.283097206382081,0.275228006532416,1,118
"119",0.555437394417822,0.454796840436757,0.0664209390524775,0.467153332196176,119,"0",0.5,0,0.01,0.01,0.1,0.555437394417822,0.454796840436757,1,119
"120",0.297336468938738,0.244356090668589,0.219662677263841,0.0425377609208226,120,"0",0.5,0,0.01,0.01,0.1,0.297336468938738,0.244356090668589,1,120
"121",0.708090666215867,0.14274130971171,0.966872228309512,0.883563222130761,121,"0",0.5,0,0.01,0.01,0.1,0.708090666215867,0.14274130971171,1,121
"122",0.311896492959931,0.552671839483082,0.519520609639585,0.685187268769369,122,"0",0.5,0,0.01,0.01,0.1,0.311896492959931,0.552671839483082,2,122
"123",0.677876779111102,0.0179157587699592,0.444723083171993,0.182419553864747,123,"0",0.5,0,0.01,0.01,0.1,0.677876779111102,0.0179157587699592,1,123
"124",0.429089344805107,0.670068519422784,0.781644215807319,0.358183423057199,124,"0",0.5,0,0.01,0.01,0.1,0.429089344805107,0.670068519422784,2,124
"125",0.875331933377311,0.641158094163984,0.788369157817215,0.0423895823769271,125,"0",0.5,0,0.01,0.01,0.1,0.875331933377311,0.641158094163984,1,125
"126",0.511472882004455,0.355626030592248,0.0187291251495481,0.646645795786753,126,"0",0.5,0,0.01,0.01,0.1,0.511472882004455,0.355626030592248,1,126
"127",0.988612510031089,0.21543553750962,0.565574107691646,0.484622733434662,127,"0",0.5,0,0.01,0.01,0.1,0.988612510031089,0.21543553750962,1,127
"128",0.783193753333762,0.0660745920613408,0.956603963626549,0.720758452313021,128,"0",0.5,0,0.01,0.01,0.1,0.783193753333762,0.0660745920613408,1,128
"129",0.172980290837586,0.80358961247839,0.00190646317787468,0.817101554246619,129,"0",0.5,0,0.01,0.01,0.1,0.172980290837586,0.80358961247839,2,129
"130",0.624595329165459,0.0671459045261145,0.180163455428556,0.575220707803965,130,"0",0.5,0,0.01,0.01,0.1,0.624595329165459,0.0671459045261145,1,130
"131",0.527875375701115,0.597340410808101,0.87739293416962,0.093976667849347,131,"0",0.5,0,0.01,0.01,0.1,0.527875375701115,0.597340410808101,2,131
"132",0.653914308641106,0.0607062517665327,0.24127347394824,0.884955091634765,132,"0",0.5,0,0.01,0.01,0.1,0.653914308641106,0.0607062517665327,1,132
"133",0.967962697846815,0.914673381717876,0.262220819015056,0.879445613827556,133,"0",0.5,0,0.01,0.01,0.1,0.967962697846815,0.914673381717876,1,133
"134",0.466202109120786,0.565689037786797,0.367212681565434,0.452962076058611,134,"0",0.5,0,0.01,0.01,0.1,0.466202109120786,0.565689037786797,2,134
"135",0.924409921048209,0.394628018606454,0.412725361296907,0.411850781412795,135,"0",0.5,0,0.01,0.01,0.1,0.924409921048209,0.394628018606454,1,135
"136",0.913419225951657,0.725978300441056,0.0316203348338604,0.938346789684147,136,"0",0.5,0,0.01,0.01,0.1,0.913419225951657,0.725978300441056,1,136
"137",0.460060274926946,0.767181018833071,0.237269277917221,0.676576940109953,137,"0",0.5,0,0.01,0.01,0.1,0.460060274926946,0.767181018833071,2,137
"138",0.341931599192321,0.429498727433383,0.931115839397535,0.571642299648374,138,"0",0.5,0,0.01,0.01,0.1,0.341931599192321,0.429498727433383,2,138
"139",0.0641493783332407,0.194161911727861,0.438366789603606,0.495895413449034,139,"0",0.5,0,0.01,0.01,0.1,0.0641493783332407,0.194161911727861,2,139
"140",0.333410418126732,0.263098407071084,0.595651504816487,0.33820274984464,140,"0",0.5,0,0.01,0.01,0.1,0.333410418126732,0.263098407071084,1,140
"141",0.970300364308059,0.524827495450154,0.635746064828709,0.622012563981116,141,"0",0.5,0,0.01,0.01,0.1,0.970300364308059,0.524827495450154,1,141
"142",0.235482297604904,0.789872027700767,0.797182363923639,0.737127689411864,142,"0",0.5,0,0.01,0.01,0.1,0.235482297604904,0.789872027700767,2,142
"143",0.313579966314137,0.567198626464233,0.20940161193721,0.915197481866926,143,"0",0.5,0,0.01,0.01,0.1,0.313579966314137,0.567198626464233,2,143
"144",0.0509028024971485,0.0345006331335753,0.129806817276403,0.0127265152987093,144,"0",0.5,0,0.01,0.01,0.1,0.0509028024971485,0.0345006331335753,1,144
"145",0.662079945672303,0.563786236103624,0.0569949867203832,0.965174700133502,145,"0",0.5,0,0.01,0.01,0.1,0.662079945672303,0.563786236103624,1,145
"146",0.873737421818078,0.841307065449655,0.73159653856419,0.684917842969298,146,"0",0.5,0,0.01,0.01,0.1,0.873737421818078,0.841307065449655,1,146
"147",0.957706291228533,0.181207206100225,0.418486048001796,0.152051552198827,147,"0",0.5,0,0.01,0.01,0.1,0.957706291228533,0.181207206100225,1,147
"148",0.598204127047211,0.635083033470437,0.36455580056645,0.457158135715872,148,"0",0.5,0,0.01,0.01,0.1,0.598204127047211,0.635083033470437,2,148
"149",0.266643985640258,0.841707114363089,0.686900362139568,0.665657912148163,149,"0",0.5,0,0.01,0.01,0.1,0.266643985640258,0.841707114363089,2,149
"150",0.175499931210652,0.0903408923186362,0.845437324838713,0.778881470672786,150,"0",0.5,0,0.01,0.01,0.1,0.175499931210652,0.0903408923186362,1,150
"151",0.734901828225702,0.216506533091888,0.105534944916144,0.530719078611583,1,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.66497217452464,0.251419038149632,1,151
"152",0.625554658938199,0.0960118849761784,0.496322168037295,0.452608379535377,2,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.611195493282543,0.135633717704978,1,152
"153",0.770827420987189,0.195104078855366,0.224221831420437,0.816597234690562,3,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.710093466590883,0.264158873948165,1,153
"154",0.605212480993941,0.729621764039621,0.573946646647528,0.117433432955295,4,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.601738499399895,0.661600838363585,2,154
"155",0.621111109154299,0.15861005242914,0.548635617829859,0.000686341663822532,5,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.613058276784917,0.141062973455215,1,155
"156",0.0884819810744375,0.668912513647228,0.151836856734008,0.675741547252983,6,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.0955214117032786,0.669671295158979,2,156
"157",0.0864892255049199,0.34496199619025,0.794272310798988,0.0667888107709587,7,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.165131790537594,0.314053864476995,2,157
"158",0.571318273199722,0.315398147096857,0.133912867866457,0.422737874789163,8,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.522717672607137,0.327324783507114,1,158
"159",0.159824767382815,0.856306124245748,0.434402437647805,0.545644854195416,9,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.190333397412259,0.821788205351267,2,159
"160",0.927515358198434,0.243950425414369,0.976994158700109,0.350910608423874,10,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.93301300269862,0.255834890193202,1,160
"161",0.454460512613878,0.798557137139142,0.0669086896814406,0.362620993517339,11,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.411399198954718,0.75011978784783,2,161
"162",0.0146789948921651,0.914200352272019,0.171021191868931,0.365290679968894,12,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.0320503501118057,0.853210388682783,2,162
"163",0.910249870270491,0.808934828033671,0.916653883876279,0.592433982528746,13,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.9109614273378,0.784879178533124,1,163
"164",0.361666688462719,0.678021179744974,0.588607971556485,0.713418645085767,14,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.386882386584249,0.681954231449506,2,164
"165",0.181806186214089,0.502431663684547,0.326788136735559,0.489828043850139,15,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.197915291827586,0.501031261480724,2,165
"166",0.795797401340678,0.677655261941254,0.569679972017184,0.992526814574376,16,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.770673242526957,0.712640990011601,1,166
"167",0.323734873207286,0.650799266295508,0.331764236791059,0.0934021656867117,17,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.324627024716594,0.588866255116752,2,167
"168",0.717278928728774,0.417806920595467,0.854604514315724,0.577002863399684,18,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.732537327127324,0.435495358684825,1,168
"169",0.299546318128705,0.342529193498194,0.530834833858535,0.0659103132784367,19,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.325245042098686,0.311793762362666,1,169
"170",0.141234117792919,0.774348347913474,0.529837545007467,0.285051280399784,20,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.184412276372313,0.719982007078619,2,170
"171",0.343035717261955,0.0499297473579645,0.0913155283778906,0.697752707405016,21,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.315066807385948,0.121910076252081,1,171
"172",0.992178386310115,0.809843439375982,0.578094827011228,0.712644401704893,22,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.946169101943572,0.799043546301416,1,172
"173",0.391120470594615,0.618934196420014,0.489115194883198,0.0290056529920548,23,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.402008773293346,0.553386580483574,2,173
"174",0.622515420429409,0.742283401079476,0.961837373208255,0.847464611055329,24,"1",0.5,0.111111111111111,0.01,0.01,0.1,0.660217859627058,0.753970202187904,2,174
