"","attributeA_option1","attributeA_option2","attributeA_option3","attributeB_option1","attributeB_option2","attributeB_option3","ppntid","Aweight","Bweight","toleranceA","toleranceB","calcsd","orderr","value1","value2","value3","oraclechoice"
"213",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,13,-0.0451371159133086,0.435624762829408,3,3,NA,0.1,2.7858610243708,5.16090253072974,0.0403449798758359,2
"214",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,14,0.0343519073969926,1.97090096972424,3,3,NA,0.1,14.9409711735398,25.2987063112647,2.37174592107242,2
"215",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,15,0.169026774218306,-0.596758672509127,3,3,NA,0.1,-2.76631004298952,-6.19405650407874,0.928400529942052,3
"216",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,16,1.16502683902767,-0.552507211608962,3,3,NA,0.1,7.31791694466655,2.50541234023831,10.114412229745,3
"217",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,17,-0.0442039972520874,0.695966633701107,3,3,NA,0.1,4.72414796675919,8.47322952839005,0.320558540767989,2
"218",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,18,-0.100368442585905,-0.155663964607985,3,3,NA,0.1,-2.13663729570279,-2.79600634909446,-1.08346117819917,3
"219",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,19,-0.283444568873591,1.34889819519773,3,3,NA,0.1,7.21892254222887,14.806650865698,-1.1935490016182,2
"220",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,20,1.54081498087098,-1.06852307048677,3,3,NA,0.1,7.17524683003625,-0.974388350038078,13.0244176321772,3
"221",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,21,0.165169019709921,1.06445074680413,3,3,NA,0.1,9.5055480564189,14.8613269405025,2.62636970544786,2
"222",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,22,1.30762236025457,-1.31272176453748,3,3,NA,0.1,3.08148305727456,-5.97945979162696,10.629709039539,3
"223",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,23,1.28825687792158,2.0636947022519,3,3,NA,0.1,27.9112070960336,36.7215517314814,13.9750841119497,2
"224",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,24,0.592896940648028,0.131383010662678,3,3,NA,0.1,6.78127845527698,6.51196317497407,5.57783472894656,1
"225",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,25,-0.282943684322266,-0.231688448914938,3,3,NA,0.1,-4.48839889921455,-5.25275790986479,-2.83819772509007,3
"226",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,26,1.25588402559985,-0.397355522973457,3,3,NA,0.1,9.35759071453366,5.21720490958096,11.1100584239481,3
"227",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,27,0.909839151228625,0.889432082281373,3,3,NA,0.1,15.5030691429413,18.7239705143187,9.27724640282864,2
"228",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,28,-0.92802810507435,0.526169039496728,3,3,NA,0.1,-5.19156239053774,-0.903358575883364,-7.96706528054733,2
"229",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,29,1.24018083800314,-0.171273242962619,3,3,NA,0.1,10.8790513526222,7.95872489401478,11.2018604157036,3
"230",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,30,0.153464179554629,0.158676897443255,3,3,NA,0.1,2.67906272094195,3.26806690106045,1.57384033372887,2
"231",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,31,1.05193257898961,-0.485665066172426,3,3,NA,0.1,6.70540552224714,2.42985753693955,9.14634349646073,3
"232",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,32,-0.754211212817517,-0.958906074999206,3,3,NA,0.1,-14.4934210788892,-18.3343049486202,-7.92161168664581,3
"233",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,33,-1.48218911965123,0.180517292107055,3,3,NA,0.1,-13.1811452704139,-9.81869660345586,-13.4130143654325,2
"234",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,34,0.861131872497717,0.721734282818919,3,3,NA,0.1,13.7833075895504,16.197304394462,8.65529957925094,2
"235",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,35,-0.404519830756996,-0.369540478120798,3,3,NA,0.1,-6.70078896467963,-7.99594096514091,-4.09768666134439,3
"236",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,36,-0.227405417273616,0.237538312539657,3,3,NA,0.1,-0.467379353505589,1.15724016957958,-1.83893908196096,2
"237",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,37,0.934096170862491,-0.665922112414915,3,3,NA,0.1,4.21542472909868,-0.821047023166404,7.87692540029129,3
"238",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,38,-0.465895879790951,-0.796807509842757,3,3,NA,0.1,-10.4680687770666,-13.9210118152048,-5.10673356379573,3
"239",9.79550277581438,8.17043504677713,9.17654359713197,7.41005113581195,12.693705400452,1.04343859828077,39,-0.637543498570216,-0.0516969313113834,3,3,NA,0.1,-6.62813601452888,-5.8652333607371,-5.9043882832406,2
"340",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,0,0.216754862863576,1.34370862619937,3,3,4,0.1,3.84423769795633,17.0447701089441,11.4189396691853,2
"3110",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,1,-0.542492572263425,0.181535384597938,3,3,4,0.1,-0.345211887650303,0.0322735778389864,-2.62533703033285,2
"3210",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,2,0.891144645072327,1.29251233641714,3,3,NA,0.1,4.72998589583543,19.106095625983,15.9601252541538,2
"3310",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,3,0.595980577187475,-1.68804857586479,3,3,NA,0.1,-3.51645772998967,-17.9647999357983,-8.01571561533613,1
"341",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,4,1.63561800111297,-0.820993577630954,3,3,NA,0.1,0.324638039234665,-3.39339416104854,5.91159234348778,3
"351",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,5,0.689275441919723,-0.862146144099767,3,3,NA,0.1,-1.21400068871821,-7.64690214950549,-1.28822412254626,1
"361",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,6,-1.28124663010116,0.0988436891379549,3,3,NA,0.1,-1.67866888170886,-3.89722691622045,-8.61606647576909,1
"371",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,7,-0.213144519278363,-0.375655144198359,3,3,NA,0.1,-1.30538097852228,-5.3708902748183,-4.30435986407251,1
"381",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,8,1.89653987190927,0.723904155284259,3,3,NA,0.1,4.76217186751278,16.2499452017216,19.125636120858,3
"391",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,9,1.77686321368272,-1.79738201857254,3,3,NA,0.1,-2.016998592322,-14.5924526299382,-0.208073684323912,3
"310",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,10,0.566604498180317,-0.663743141576223,3,3,NA,0.1,-0.880267552114044,-5.74439027507154,-0.729707812658429,3
"311",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,11,0.01571945400457,-0.62372648872918,3,3,NA,0.1,-1.60852426064938,-7.44993908596332,-4.4524484931747,1
"312",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,12,0.383057338517151,-0.0796324318381617,3,3,NA,0.1,0.370813809638015,0.561972900097428,2.20926443520333,3
"313",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,13,-0.0451371159133086,0.435624762829408,3,3,NA,0.1,1.07177996835687,5.06756691821996,2.86068986130328,2
"314",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,14,0.0343519073969926,1.97090096972424,3,3,NA,0.1,5.20979389269958,23.8745657040879,14.6817042177058,2
"315",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,15,0.169026774218306,-0.596758672509127,3,3,NA,0.1,-1.30613703609009,-6.51635858600305,-3.13743118760987,1
"316",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,16,1.16502683902767,-0.552507211608962,3,3,NA,0.1,0.315697453601871,-2.02834039916252,4.44706093372156,3
"317",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,17,-0.0442039972520874,0.695966633701107,3,3,NA,0.1,1.75450603263806,8.20691239671433,4.77376196181919,2
"318",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,18,-0.100368442585905,-0.155663964607985,3,3,NA,0.1,-0.559137627644024,-2.2734215590183,-1.87144866283914,1
"319",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,19,-0.283444568873591,1.34889819519773,3,3,NA,0.1,3.10147897792118,15.1210215077481,7.81066833045346,2
"320",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,20,1.54081498087098,-1.06852307048677,3,3,NA,0.1,-0.466496486960538,-6.75117344076509,3.40805764488159,3
"321",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,21,0.165169019709921,1.06445074680413,3,3,NA,0.1,3.03541761041693,13.4764561514221,8.99812137847446,2
"322",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,22,1.30762236025457,-1.31272176453748,3,3,NA,0.1,-1.45816997648415,-10.618369966528,-0.0798977468755684,3
"323",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,23,1.28825687792158,2.0636947022519,3,3,NA,0.1,7.34863554951964,29.9713629362712,24.5016637013858,2
"324",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,24,0.592896940648028,0.131383010662678,3,3,NA,0.1,1.24033512198258,3.93676677270934,5.28401115545169,3
"325",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,25,-0.282943684322266,-0.231688448914938,3,3,NA,0.1,-1.03416157354651,-3.91407680417577,-3.75902012356737,1
"326",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,26,1.25588402559985,-0.397355522973457,3,3,NA,0.1,0.859112706980912,0.201142680360797,6.2454250538018,3
"327",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,27,0.909839151228625,0.889432082281373,3,3,NA,0.1,3.70339171177696,14.3255035347448,13.1449752181594,2
"328",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,28,-0.92802810507435,0.526169039496728,3,3,NA,0.1,-0.0262642667525075,2.65221881207059,-2.91227996975855,2
"329",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,29,1.24018083800314,-0.171273242962619,3,3,NA,0.1,1.42702599533187,2.86179328029586,7.78636970003594,3
"330",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,30,0.153464179554629,0.158676897443255,3,3,NA,0.1,0.647307296741151,2.52054936053625,2.28055833668133,2
"331",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,31,1.05193257898961,-0.485665066172426,3,3,NA,0.1,0.31961628301952,-1.67236097702162,4.11207549308606,3
"332",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,32,-0.754211212817517,-0.958906074999206,3,3,NA,0.1,-3.64988391235134,-14.5442838001644,-12.5192057302041,1
"333",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,33,-1.48218911965123,0.180517292107055,3,3,NA,0.1,-1.76876935056191,-3.7114512646724,-9.48283467151368,1
"334",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,34,0.861131872497717,0.721734282818919,3,3,NA,0.1,3.19087715231275,12.1122851513744,11.5620035780324,2
"335",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,35,-0.404519830756996,-0.369540478120798,3,3,NA,0.1,-1.57875300770888,-6.05717991750517,-5.65464296979341,1
"336",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,36,-0.227405417273616,0.237538312539657,3,3,NA,0.1,0.277783767887417,1.95797744379289,0.0815962122715259,2
"337",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,37,0.934096170862491,-0.665922112414915,3,3,NA,0.1,-0.330294382021077,-4.31135336388203,1.93321680432184,3
"338",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,38,-0.465895879790951,-0.796807509842757,3,3,NA,0.1,-2.78971683853932,-11.4470392434357,-9.2305779053104,1
"339",1.51207654969767,3.97092297906056,7.28963302448392,2.6170016953256,12.0443174417596,7.32217987650074,39,-0.637543498570216,-0.0516969313113834,3,3,NA,0.1,-1.09930553048525,-3.15429038010228,-5.02599237184752,1
"440",4.00113033130765,9.79520387947559,5.08885974064469,4.95259532821365,12.8925706003793,6.85234744800255,0,0.216754862863576,1.34370862619937,3,3,4,0.1,7.52210952085727,19.4470164032305,10.3105934708117,2
"41",4.00113033130765,9.79520387947559,5.08885974064469,4.95259532821365,12.8925706003793,6.85234744800255,1,-0.542492572263425,0.181535384597938,3,3,4,0.1,-1.27151218772708,-2.97336758602547,-1.51672508121828,1
"42",4.00113033130765,9.79520387947559,5.08885974064469,4.95259532821365,12.8925706003793,6.85234744800255,2,0.891144645072327,1.29251233641714,3,3,NA,0.1,9.96687642797933,25.3927500337055,13.3916537173595,2
"43",4.00113033130765,9.79520387947559,5.08885974064469,4.95259532821365,12.8925706003793,6.85234744800255,3,0.595980577187475,-1.68804857586479,3,3,NA,0.1,-5.97562552637064,-15.9255341794477,-8.53423378547593,1
"44",4.00113033130765,9.79520387947559,5.08885974064469,4.95259532821365,12.8925706003793,6.85234744800255,4,1.63561800111297,-0.820993577630954,3,3,NA,0.1,2.47827183761743,5.43649412777688,2.69769735043161,2
"45",4.00113033130765,9.79520387947559,5.08885974064469,4.95259532821365,12.8925706003793,6.85234744800255,5,0.689275441919723,-0.862146144099767,3,3,NA,0.1,-1.51198008821543,-4.36368654793167,-2.40009888372692,1
"46",4.00113033130765,9.79520387947559,5.08885974064469,4.95259532821365,12.8925706003793,6.85234744800255,6,-1.28124663010116,0.0988436891379549,3,3,NA,0.1,-4.63690196053541,-11.2757227211189,-5.84277309274284,1
