"attributeA_option1","attributeA_option2","attributeA_option3","attributeB_option1","attributeB_option2","attributeB_option3","ppntid","Aweight","Bweight","toleranceA","toleranceB","calcsd","orderr","value1","value2","value3","rowname","choice","oraclechoice"
1.48973194649443,8.69401588337496,9.43036674754694,9.2354718176648,6.3938183686696,4.72381592262536,9,1,0.365722347050905,3,3,0.5,0.1,4.86735037577329,11.032378143782,11.1579717938059,40,3,3
0.483100928831846,7.84354261588305,2.72516149096191,4.08741480438039,5.76274500926957,4.20016381889582,0,1,2.92900152504444,3,3,0.5,0.1,12.4551451243512,24.7226315364759,15.0274477219442,41,2,2
0.483100928831846,7.84354261588305,2.72516149096191,4.08741480438039,5.76274500926957,4.20016381889582,1,1,0.0447289785370231,3,3,0.5,0.1,0.665926817888886,8.10130431371701,2.91303052826928,42,2,2
0.483100928831846,7.84354261588305,2.72516149096191,4.08741480438039,5.76274500926957,4.20016381889582,2,1,1.46869805990718,3,3,0.5,0.1,6.48627912206122,16.3072750307371,8.89393394306654,43,2,2
0.483100928831846,7.84354261588305,2.72516149096191,4.08741480438039,5.76274500926957,4.20016381889582,3,1,1.38687478960492,3,3,0.5,0.1,6.15183347568492,15.8357483881606,8.55026280359923,44,2,2
0.483100928831846,7.84354261588305,2.72516149096191,4.08741480438039,5.76274500926957,4.20016381889582,4,1,4.06787107465789,3,3,0.5,0.1,17.1101773816992,31.2856463497198,19.8108863986728,45,2,2
0.483100928831846,7.84354261588305,2.72516149096191,4.08741480438039,5.76274500926957,4.20016381889582,5,1,1.30213885684498,3,3,0.5,0.1,5.80548256965896,15.3474368145424,8.19435800466054,46,2,2
0.483100928831846,7.84354261588305,2.72516149096191,4.08741480438039,5.76274500926957,4.20016381889582,6,1,3.62202946329489,3,3,0.5,0.1,15.2878377790053,28.716374828913,17.9382785936678,47,2,2
0.483100928831846,7.84354261588305,2.72516149096191,4.08741480438039,5.76274500926957,4.20016381889582,7,1,4.53046075650491,3,3,0.5,0.1,19.0009732956344,33.9514327301233,21.7538388433612,48,2,2
0.483100928831846,7.84354261588305,2.72516149096191,4.08741480438039,5.76274500926957,4.20016381889582,8,1,4.74520110525191,3,3,0.5,0.1,19.8787061762007,35.1889266031539,22.6557834866254,49,2,2
0.483100928831846,7.84354261588305,2.72516149096191,4.08741480438039,5.76274500926957,4.20016381889582,9,1,0.365722347050905,3,3,0.5,0.1,1.97795986446046,9.95110724612901,4.26125526080678,50,2,2
3.49913582205772,9.82972469646484,8.06308692786843,3.26911133248359,3.65249738330022,4.77076929528266,0,1,2.92900152504444,3,3,0.5,0.1,13.0743679004422,20.527895102372,22.0366774693865,51,3,3
3.49913582205772,9.82972469646484,8.06308692786843,3.26911133248359,3.65249738330022,4.77076929528266,1,1,0.0447289785370231,3,3,0.5,0.1,3.64535983268352,9.99309717352901,8.27647856528221,52,2,2
3.49913582205772,9.82972469646484,8.06308692786843,3.26911133248359,3.65249738330022,4.77076929528266,2,1,1.46869805990718,3,3,0.5,0.1,8.30047329369696,15.1941405171339,15.0699065361148,53,3,2
3.49913582205772,9.82972469646484,8.06308692786843,3.26911133248359,3.65249738330022,4.77076929528266,3,1,1.38687478960492,3,3,0.5,0.1,8.03298391349095,14.8952812364618,14.6795465905172,54,2,2
3.49913582205772,9.82972469646484,8.06308692786843,3.26911133248359,3.65249738330022,4.77076929528266,4,1,4.06787107465789,3,3,0.5,0.1,16.797459251304,24.6876131522554,27.4699613480148,55,3,3
3.49913582205772,9.82972469646484,8.06308692786843,3.26911133248359,3.65249738330022,4.77076929528266,5,1,1.30213885684498,3,3,0.5,0.1,7.75597271543686,14.5857834637846,14.2752910042989,56,2,2
3.49913582205772,9.82972469646484,8.06308692786843,3.26911133248359,3.65249738330022,4.77076929528266,6,1,3.62202946329489,3,3,0.5,0.1,15.3399533871045,23.0591778333857,25.3429538779648,57,3,3
3.49913582205772,9.82972469646484,8.06308692786843,3.26911133248359,3.65249738330022,4.77076929528266,7,1,4.53046075650491,3,3,0.5,0.1,18.3097164225201,26.3772207547433,29.6768699984851,58,3,3
3.49913582205772,9.82972469646484,8.06308692786843,3.26911133248359,3.65249738330022,4.77076929528266,8,1,4.74520110525191,3,3,0.5,0.1,19.0117265301504,27.1615593166307,30.7013466607456,59,3,3
3.49913582205772,9.82972469646484,8.06308692786843,3.26911133248359,3.65249738330022,4.77076929528266,9,1,0.365722347050905,3,3,0.5,0.1,4.69472289134433,11.1655246120827,9.80786387177759,60,2,2
3.89922785107046,6.56219335738569,1.68350243009627,6.36707785539329,9.65152228716761,3.9356993092224,0,1,2.92900152504444,3,3,0.5,0.1,22.5484085995941,34.8315168555,13.211171708925,61,2,2
3.89922785107046,6.56219335738569,1.68350243009627,6.36707785539329,9.65152228716761,3.9356993092224,1,1,0.0447289785370231,3,3,0.5,0.1,4.18402073980791,6.99389609061801,1.85954224002665,62,2,2
3.89922785107046,6.56219335738569,1.68350243009627,6.36707785539329,9.65152228716761,3.9356993092224,2,1,1.46869805990718,3,3,0.5,0.1,13.2505427445646,20.7373654156997,7.46385636992925,63,2,2
3.89922785107046,6.56219335738569,1.68350243009627,6.36707785539329,9.65152228716761,3.9356993092224,3,1,1.38687478960492,3,3,0.5,0.1,12.7295676121672,19.9476462987684,7.1418245815223,64,2,2
3.89922785107046,6.56219335738569,1.68350243009627,6.36707785539329,9.65152228716761,3.9356993092224,4,1,4.06787107465789,3,3,0.5,0.1,29.7996796891196,45.8233416957707,17.6934198086331,65,2,2
3.89922785107046,6.56219335738569,1.68350243009627,6.36707785539329,9.65152228716761,3.9356993092224,5,1,1.30213885684498,3,3,0.5,0.1,12.1900473311352,19.1298155552119,6.80832942949269,66,2,2
3.89922785107046,6.56219335738569,1.68350243009627,6.36707785539329,9.65152228716761,3.9356993092224,6,1,3.62202946329489,3,3,0.5,0.1,26.9609714383974,41.5202914471541,15.9387212867692,67,2,2
3.89922785107046,6.56219335738569,1.68350243009627,6.36707785539329,9.65152228716761,3.9356993092224,7,1,4.53046075650491,3,3,0.5,0.1,32.7450242085412,50.288036319931,19.5140336999318,68,2,2
3.89922785107046,6.56219335738569,1.68350243009627,6.36707785539329,9.65152228716761,3.9356993092224,8,1,4.74520110525191,3,3,0.5,0.1,34.1122927277077,52.3606075818169,20.3591871421576,69,2,2
3.89922785107046,6.56219335738569,1.68350243009627,6.36707785539329,9.65152228716761,3.9356993092224,9,1,0.365722347050905,3,3,0.5,0.1,6.22781050820074,10.0919707408628,3.12287561875171,70,2,2
2.90865267859772,9.81804395094514,7.13373007951304,2.73383923573419,0.181514301802963,1.3280779402703,0,1,2.92900152504444,3,3,0.5,0.1,10.9160719692895,10.3496996177434,11.0236723919426,71,2,3
2.90865267859772,9.81804395094514,7.13373007951304,2.73383923573419,0.181514301802963,1.3280779402703,1,1,0.0447289785370231,3,3,0.5,0.1,3.03093451509654,9.82616290025465,7.19313364919889,72,2,2
2.90865267859772,9.81804395094514,7.13373007951304,2.73383923573419,0.181514301802963,1.3280779402703,2,1,1.46869805990718,3,3,0.5,0.1,6.92383706021867,10.0846336538486,9.08427557379357,73,1,2
2.90865267859772,9.81804395094514,7.13373007951304,2.73383923573419,0.181514301802963,1.3280779402703,3,1,1.38687478960492,3,3,0.5,0.1,6.70014539347025,10.0697815600684,8.97560789350435,74,3,2
2.90865267859772,9.81804395094514,7.13373007951304,2.73383923573419,0.181514301802963,1.3280779402703,4,1,4.06787107465789,3,3,0.5,0.1,14.0295582284057,10.5564207288861,12.5361799176298,75,1,1
2.90865267859772,9.81804395094514,7.13373007951304,2.73383923573419,0.181514301802963,1.3280779402703,5,1,1.30213885684498,3,3,0.5,0.1,6.46849097581459,10.0544007763959,8.86307197045765,76,2,2
2.90865267859772,9.81804395094514,7.13373007951304,2.73383923573419,0.181514301802963,1.3280779402703,6,1,3.62202946329489,3,3,0.5,0.1,12.8106989383386,10.4754941000849,11.9440675087241,77,1,1
2.90865267859772,9.81804395094514,7.13373007951304,2.73383923573419,0.181514301802963,1.3280779402703,7,1,4.53046075650491,3,3,0.5,0.1,15.2942040506849,10.6403873720079,13.1505350694875,78,1,1
2.90865267859772,9.81804395094514,7.13373007951304,2.73383923573419,0.181514301802963,1.3280779402703,8,1,4.74520110525191,3,3,0.5,0.1,15.8812696415846,10.6793658164796,13.4357269895444,79,1,1
2.90865267859772,9.81804395094514,7.13373007951304,2.73383923573419,0.181514301802963,1.3280779402703,9,1,0.365722347050905,3,3,0.5,0.1,3.90847878035028,9.88442778742382,7.61943786089523,80,3,2
8.47582544432953,9.48750539217144,5.74347457382828,3.81007163086906,2.73457415169105,1.36952828383073,0,1,2.92900152504444,3,3,0.5,0.1,19.6355310616736,17.4970772528216,9.75482500575999,81,2,1
8.47582544432953,9.48750539217144,5.74347457382828,3.81007163086906,2.73457415169105,1.36952828383073,1,1,0.0447289785370231,3,3,0.5,0.1,8.64624605653119,9.60982010071033,5.80473217504159,82,1,2
8.47582544432953,9.48750539217144,5.74347457382828,3.81007163086906,2.73457415169105,1.36952828383073,2,1,1.46869805990718,3,3,0.5,0.1,14.0716702566943,13.5037691434324,7.75489810727849,83,1,1
8.47582544432953,9.48750539217144,5.74347457382828,3.81007163086906,2.73457415169105,1.36952828383073,3,1,1.38687478960492,3,3,0.5,0.1,13.7599177357707,13.280017343457,7.64283882432401,84,1,1
8.47582544432953,9.48750539217144,5.74347457382828,3.81007163086906,2.73457415169105,1.36952828383073,4,1,4.06787107465789,3,3,0.5,0.1,23.9747056239164,20.6114004853426,11.3145390655492,85,2,1
8.47582544432953,9.48750539217144,5.74347457382828,3.81007163086906,2.73457415169105,1.36952828383073,5,1,1.30213885684498,3,3,0.5,0.1,13.4370677622468,13.0483006520122,7.52679056775249,86,1,1
8.47582544432953,9.48750539217144,5.74347457382828,3.81007163086906,2.73457415169105,1.36952828383073,6,1,3.62202946329489,3,3,0.5,0.1,22.2760171486013,19.3922135391611,10.7039463686789,87,1,1
8.47582544432953,9.48750539217144,5.74347457382828,3.81007163086906,2.73457415169105,1.36952828383073,7,1,4.53046075650491,3,3,0.5,0.1,25.7372054474545,21.8763862721604,11.9480687186469,88,1,1
8.47582544432953,9.48750539217144,5.74347457382828,3.81007163086906,2.73457415169105,1.36952828383073,8,1,4.74520110525191,3,3,0.5,0.1,26.5553815582183,22.4636096791691,12.2421616999356,89,1,1
8.47582544432953,9.48750539217144,5.74347457382828,3.81007163086906,2.73457415169105,1.36952828383073,9,1,0.365722347050905,3,3,0.5,0.1,9.86925378360303,10.4876002691126,6.24434167214345,90,1,2
7.09892037790269,9.32334377896041,7.61269827606156,3.06135025806725,0.855965258087963,5.28777295025066,0,1,2.92900152504444,3,3,0.5,0.1,16.0656199524769,11.8304673252851,23.1005933114345,91,3,3
7.09892037790269,9.32334377896041,7.61269827606156,3.06135025806725,0.855965258087963,5.28777295025066,1,1,0.0447289785370231,3,3,0.5,0.1,7.23585144789009,9.36163023061786,7.84921495886198,92,3,2
7.09892037790269,9.32334377896041,7.61269827606156,3.06135025806725,0.855965258087963,5.28777295025066,2,1,1.46869805990718,3,3,0.5,0.1,11.5951195626224,10.5804982928621,15.3788401493244,93,3,3
7.09892037790269,9.32334377896041,7.61269827606156,3.06135025806725,0.855965258087963,5.28777295025066,3,1,1.38687478960492,3,3,0.5,0.1,11.3446298729667,10.5104604161803,14.946177273919,94,3,3
7.09892037790269,9.32334377896041,7.61269827606156,3.06135025806725,0.855965258087963,5.28777295025066,4,1,4.06787107465789,3,3,0.5,0.1,19.5520985420909,12.8053000932485,29.1226769097446,95,3,3
7.09892037790269,9.32334377896041,7.61269827606156,3.06135025806725,0.855965258087963,5.28777295025066,5,1,1.30213885684498,3,3,0.5,0.1,11.0852235033444,10.4379294016261,14.4981129007567,96,2,3
7.09892037790269,9.32334377896041,7.61269827606156,3.06135025806725,0.855965258087963,5.28777295025066,6,1,3.62202946329489,3,3,0.5,0.1,18.1872212100877,12.4236751633118,26.7651676970832,97,3,3
7.09892037790269,9.32334377896041,7.61269827606156,3.06135025806725,0.855965258087963,5.28777295025066,7,1,4.53046075650491,3,3,0.5,0.1,20.9682475839925,13.2012607896595,31.5687461164803,98,3,3
7.09892037790269,9.32334377896041,7.61269827606156,3.06135025806725,0.855965258087963,5.28777295025066,8,1,4.74520110525191,3,3,0.5,0.1,21.6256430060466,13.3850710676966,32.7042443239121,99,3,3
7.09892037790269,9.32334377896041,7.61269827606156,3.06135025806725,0.855965258087963,5.28777295025066,9,1,0.365722347050905,3,3,0.5,0.1,8.21852457942794,9.63638940214237,9.54655501009952,100,2,2
1.9914588984102,6.36570308590308,1.97755321627483,7.72533801617101,9.91142073180526,3.96971232956275,0,1,2.92900152504444,3,3,0.5,0.1,24.6189857292589,35.3962695247178,13.6048466835519,101,2,2
1.9914588984102,6.36570308590308,1.97755321627483,7.72533801617101,9.91142073180526,3.96971232956275,1,1,0.0447289785370231,3,3,0.5,0.1,2.33700537672676,6.8090308110874,2.155114393862,102,2,2
1.9914588984102,6.36570308590308,1.97755321627483,7.72533801617101,9.91142073180526,3.96971232956275,2,1,1.46869805990718,3,3,0.5,0.1,13.3376478548878,20.9225874856293,7.80786201309327,103,2,2
1.9914588984102,6.36570308590308,1.97755321627483,7.72533801617101,9.91142073180526,3.96971232956275,3,1,1.38687478960492,3,3,0.5,0.1,12.7055354342142,20.1116026280113,7.48304716812922,104,2,2
1.9914588984102,6.36570308590308,1.97755321627483,7.72533801617101,9.91142073180526,3.96971232956275,4,1,4.06787107465789,3,3,0.5,0.1,33.4171379563472,46.6840847895782,18.1258311764159,105,2,2
1.9914588984102,6.36570308590308,1.97755321627483,7.72533801617101,9.91142073180526,3.96971232956275,5,1,1.30213885684498,3,3,0.5,0.1,12.0509217115282,19.2717491473256,7.14666989109508,106,2,2
1.9914588984102,6.36570308590308,1.97755321627483,7.72533801617101,9.91142073180526,3.96971232956275,6,1,3.62202946329489,3,3,0.5,0.1,29.9728608068937,42.2651609996136,16.3559682347561,107,2,2
1.9914588984102,6.36570308590308,1.97755321627483,7.72533801617101,9.91142073180526,3.96971232956275,7,1,4.53046075650491,3,3,0.5,0.1,36.9907996114084,51.269005752556,19.9621791399726,108,2,2
1.9914588984102,6.36570308590308,1.97755321627483,7.72533801617101,9.91142073180526,3.96971232956275,8,1,4.74520110525191,3,3,0.5,0.1,38.6497413911895,53.3973876970821,20.8146365500481,109,2,2
1.9914588984102,6.36570308590308,1.97755321627483,7.72533801617101,9.91142073180526,3.96971232956275,9,1,0.365722347050905,3,3,0.5,0.1,4.81678764944585,9.9905311385479,3.42936572655943,110,2,2
3.28518649796024,0.522432953584939,8.83498649345711,4.93376230588183,6.29015775863081,5.67207447485998,0,1,2.92900152504444,3,3,0.5,0.1,17.7361838160949,18.9463146213847,25.4485012804876,111,3,3
3.28518649796024,0.522432953584939,8.83498649345711,4.93376230588183,6.29015775863081,5.67207447485998,1,1,0.0447289785370231,3,3,0.5,0.1,3.5058686462468,0.803785284965226,9.08869259090352,112,3,3
3.28518649796024,0.522432953584939,8.83498649345711,4.93376230588183,6.29015775863081,5.67207447485998,2,1,1.46869805990718,3,3,0.5,0.1,10.5313936246521,9.76077545019613,17.165551270333,113,3,3
3.28518649796024,0.522432953584939,8.83498649345711,4.93376230588183,6.29015775863081,5.67207447485998,3,1,1.38687478960492,3,3,0.5,0.1,10.1276970578908,9.24609417166778,16.701443587402,114,3,3
3.28518649796024,0.522432953584939,8.83498649345711,4.93376230588183,6.29015775863081,5.67207447485998,4,1,4.06787107465789,3,3,0.5,0.1,23.3550954712943,26.1099837549541,31.9082541830454,115,3,3
3.28518649796024,0.522432953584939,8.83498649345711,4.93376230588183,6.29015775863081,5.67207447485998,5,1,1.30213885684498,3,3,0.5,0.1,9.70963010688604,8.71309178678302,16.2208150660909,116,3,3
3.28518649796024,0.522432953584939,8.83498649345711,4.93376230588183,6.29015775863081,5.67207447485998,6,1,3.62202946329489,3,3,0.5,0.1,21.155418934758,23.3055696841187,29.3794073594029,117,3,3
3.28518649796024,0.522432953584939,8.83498649345711,4.93376230588183,6.29015775863081,5.67207447485998,7,1,4.53046075650491,3,3,0.5,0.1,25.637403006681,29.0197458312867,34.5320973097834,118,3,3
3.28518649796024,0.522432953584939,8.83498649345711,4.93376230588183,6.29015775863081,5.67207447485998,8,1,4.74520110525191,3,3,0.5,0.1,26.6968808448809,30.3704965020487,35.7501205606338,119,3,3
3.28518649796024,0.522432953584939,8.83498649345711,4.93376230588183,6.29015775863081,5.67207447485998,9,1,0.365722347050905,3,3,0.5,0.1,5.08957362825863,2.82288421239186,10.9093908830504,120,3,3
8.87923030648381,2.74704414885491,4.29849619511515,9.3401993252337,5.04069577204064,6.90618817461655,0,1,2.92900152504444,3,3,0.5,0.1,36.2366883743124,17.511249752447,24.5267318908109,121,1,1
8.87923030648381,2.74704414885491,4.29849619511515,9.3401993252337,5.04069577204064,6.90618817461655,1,1,0.0447289785370231,3,3,0.5,0.1,9.2970078816337,2.97250932185418,4.60740293775021,122,1,1
8.87923030648381,2.74704414885491,4.29849619511515,9.3401993252337,5.04069577204064,6.90618817461655,2,1,1.46869805990718,3,3,0.5,0.1,22.5971629346009,10.1503042498333,14.4416013685284,123,1,1
8.87923030648381,2.74704414885491,4.29849619511515,9.3401993252337,5.04069577204064,6.90618817461655,3,1,1.38687478960492,3,3,0.5,0.1,21.8329172805353,9.73785803716616,13.8765144667584,124,1,1
8.87923030648381,2.74704414885491,4.29849619511515,9.3401993252337,5.04069577204064,6.90618817461655,4,1,4.06787107465789,3,3,0.5,0.1,46.8739569731411,23.2519446760893,32.3919793067821,125,1,1
8.87923030648381,2.74704414885491,4.29849619511515,9.3401993252337,5.04069577204064,6.90618817461655,5,1,1.30213885684498,3,3,0.5,0.1,21.0414667785478,9.31072997916321,13.2913121699666,126,1,1
8.87923030648381,2.74704414885491,4.29849619511515,9.3401993252337,5.04069577204064,6.90618817461655,6,1,3.62202946329489,3,3,0.5,0.1,42.7097074555273,21.0045927506921,29.3129132426351,127,1,1
8.87923030648381,2.74704414885491,4.29849619511515,9.3401993252337,5.04069577204064,6.90618817461655,7,1,4.53046075650491,3,3,0.5,0.1,51.1946368073887,25.5837185295652,35.5867106972537,128,1,1
8.87923030648381,2.74704414885491,4.29849619511515,9.3401993252337,5.04069577204064,6.90618817461655,8,1,4.74520110525191,3,3,0.5,0.1,53.2003544678559,26.6661592975808,37.0697479543832,129,1,1
8.87923030648381,2.74704414885491,4.29849619511515,9.3401993252337,5.04069577204064,6.90618817461655,9,1,0.365722347050905,3,3,0.5,0.1,12.2951499256316,4.59053923737519,6.82424354351112,130,1,1
2.44844324421138,7.41271790349856,6.2981184781529,3.84572515729815,5.87650077184662,3.95702085224912,0,1,2.92900152504444,3,3,0.5,0.1,13.7125780948394,24.6249976261622,17.8882385890232,131,2,2
2.44844324421138,7.41271790349856,6.2981184781529,3.84572515729815,5.87650077184662,3.95702085224912,1,1,0.0447289785370231,3,3,0.5,0.1,2.62045860223145,7.67556778039529,6.4751119789237,132,3,2
2.44844324421138,7.41271790349856,6.2981184781529,3.84572515729815,5.87650077184662,3.95702085224912,2,1,1.46869805990718,3,3,0.5,0.1,8.09665232167141,16.0435231861528,12.1097873268634,133,2,2
2.44844324421138,7.41271790349856,6.2981184781529,3.84572515729815,5.87650077184662,3.95702085224912,3,1,1.38687478960492,3,3,0.5,0.1,7.78198251261758,15.5626886750665,11.7860109400782,134,2,2
2.44844324421138,7.41271790349856,6.2981184781529,3.84572515729815,5.87650077184662,3.95702085224912,4,1,4.06787107465789,3,3,0.5,0.1,18.0923573726687,31.3175654134982,22.3947691448352,135,2,2
