"","attributeA_option1","attributeA_option2","attributeA_option3","attributeB_option1","attributeB_option2","attributeB_option3","ppntid","Aweight","Bweight","toleranceA","toleranceB","calcsd","orderr","value1","value2","value3","choice","oraclechoice"
"13",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,12,0.383057338517151,-0.0796324318381617,3,3,3,0.1,0.644531425144618,2.51727721611249,3.2321993068547,3,3
"14",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,13,-0.0451371159133086,0.435624762829408,3,3,3,0.1,3.54238443256629,2.03297936376621,2.40424385843794,1,1
"15",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,14,0.0343519073969926,1.97090096972424,3,3,3,0.1,16.8492577104486,11.0366310425385,13.214595894564,1,1
"16",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,15,0.169026774218306,-0.596758672509127,3,3,3,0.1,-4.48314986510483,-1.9587397427406,-2.24345565153848,2,2
"17",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,16,1.16502683902767,-0.552507211608962,3,3,3,0.1,-0.673960725262103,5.96001789515753,7.80275530751076,2,3
"18",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,17,-0.0442039972520874,0.695966633701107,3,3,3,0.1,5.75562445251308,3.4630564081701,4.11448631936113,1,1
"19",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,18,-0.100368442585905,-0.155663964607985,3,3,3,0.1,-1.6674233238436,-1.62438647972132,-2.0003593696852,2,2
"20",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,19,-0.283444568873591,1.34889819519773,3,3,3,0.1,10.4735717099903,5.18761684735736,6.03714956058356,1,1
"21",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,20,1.54081498087098,-1.06852307048677,3,3,3,0.1,-3.75891587355664,6.03623538866906,8.11236814041476,2,3
"22",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,21,0.165169019709921,1.06445074680413,3,3,3,0.1,9.60543740103014,7.0907784939905,8.57327134594702,1,1
"23",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,22,1.30762236025457,-1.31272176453748,3,3,3,0.1,-6.63579297126968,2.9041935593967,4.23233439323156,2,3
"24",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,23,1.28825687792158,2.0636947022519,3,3,3,0.1,21.9596021965503,21.2085563360356,26.1044885478851,3,3
"25",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,24,0.592896940648028,0.131383010662678,3,3,3,0.1,3.1592127283764,5.28795887233521,6.66663812453274,2,3
"26",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,25,-0.282943684322266,-0.231688448914938,3,3,3,0.1,-2.9421869087013,-3.44713570918722,-4.28566441566812,2,1
"27",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,26,1.25588402559985,-0.397355522973457,3,3,3,0.1,0.956325479229351,7.50829432572761,9.70659275479642,3,3
"28",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,27,0.909839151228625,0.889432082281373,3,3,3,0.1,10.686840936815,11.8739425021201,14.724656790959,2,3
"29",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,28,-0.92802810507435,0.526169039496728,3,3,3,0.1,1.26739092818735,-4.27724458149505,-5.65315249274452,1,1
"30",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,29,1.24018083800314,-0.171273242962619,3,3,3,0.1,2.82138746731369,8.62289915261729,11.0300059738525,3,3
"31",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,30,0.153464179554629,0.158676897443255,3,3,3,0.1,1.87603846140719,2.05010132503546,2.54018539017367,3,3
"32",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,31,1.05193257898961,-0.485665066172426,3,3,3,0.1,-0.496415928576923,5.45363965052167,7.13160915005619,3,3
"33",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,32,-0.754211212817517,-0.958906074999206,3,3,3,0.1,-10.7400996346543,-11.0541101998316,-13.6540367883049,1,1
"34",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,33,-1.48218911965123,0.180517292107055,3,3,3,0.1,-3.57719800780839,-10.4377117583354,-13.3403783906468,1,1
"35",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,34,0.861131872497717,0.721734282818919,3,3,3,0.1,9.09535638334217,10.5819762416103,13.1517528266906,3,3
"36",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,35,-0.404519830756996,-0.369540478120798,3,3,3,0.1,-4.53151597601554,-5.13763533288469,-6.37739471291472,2,1
"37",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,36,-0.227405417273616,0.237538312539657,3,3,3,0.1,1.23250380039159,-0.454527311473857,-0.675620153842284,1,1
"38",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,37,0.934096170862491,-0.665922112414915,3,3,3,0.1,-2.43282599353041,3.56020254290694,4.79943539142701,3,3
"39",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,38,-0.465895879790951,-0.796807509842757,3,3,3,0.1,-8.37013834967009,-7.94591110371323,-9.77045803154597,2,2
"40",3.44733079895377,7.7077340404503,9.79625159176067,8.48892743932083,5.46544744865969,6.53410605853423,39,-0.637543498570216,-0.0516969313113834,3,3,3,0.1,-2.63667483703173,-5.19656258753677,-6.58332974477448,1,1
"240",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,0,0.216754862863576,1.34370862619937,3,3,3,0.1,9.15922632607165,12.1338249168026,0.554999828474236,2,2
"2110",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,1,-0.542492572263425,0.181535384597938,3,3,3,0.1,-1.3017932797223,0.444095388186631,-0.455789104126725,1,2
"2210",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,2,0.891144645072327,1.29251233641714,3,3,3,0.1,11.8418332513606,13.0984613995308,1.16754424913994,1,2
"2310",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,3,0.595980577187475,-1.68804857586479,3,3,3,0.1,-7.65041820975692,-13.4282756457972,0.108785511369105,3,3
"241",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,4,1.63561800111297,-0.820993577630954,3,3,3,0.1,2.25556380663784,-3.71788202556258,1.30215270318633,3,1
"251",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,5,0.689275441919723,-0.862146144099767,3,3,3,0.1,-2.19809017069735,-6.0537636366686,0.412844458387543,3,3
"261",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,6,-1.28124663010116,0.0988436891379549,3,3,3,0.1,-5.08695438506345,-1.8189586281635,-1.16333361578796,3,3
"271",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,7,-0.213144519278363,-0.375655144198359,3,3,3,0.1,-3.23805628219012,-3.71107447364695,-0.296765945319606,3,3
"281",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,8,1.89653987190927,0.723904155284259,3,3,3,0.1,12.8381876261678,10.2571846712109,1.95112382391606,1,1
"291",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,9,1.77686321368272,-1.79738201857254,3,3,3,0.1,-3.0731589772428,-11.9102950272102,1.17619112328466,3,3
"210",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,10,0.566604498180317,-0.663743141576223,3,3,3,0.1,-1.53260040120736,-4.58548366476996,0.351209472325752,1,3
"211",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,11,0.01571945400457,-0.62372648872918,3,3,3,0.1,-3.73492971171865,-5.38914099465529,-0.14963121727843,3,3
"212",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,12,0.383057338517151,-0.0796324318381617,3,3,3,0.1,1.21536475822832,0.108469511084334,0.334618615727223,1,1
"213",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,13,-0.0451371159133086,0.435624762829408,3,3,3,0.1,2.45686591414678,3.69249731766776,0.0727973076273192,2,2
"214",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,14,0.0343519073969926,1.97090096972424,3,3,3,0.1,12.1750712316443,17.2046746808933,0.550814242773216,1,2
"215",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,15,0.169026774218306,-0.596758672509127,3,3,3,0.1,-2.88960160693684,-4.834252858667,-0.000218289916930514,3,3
"216",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,16,1.16502683902767,-0.552507211608962,3,3,3,0.1,1.80348021227554,-2.36763342582007,0.936002057126579,3,1
"217",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,17,-0.0442039972520874,0.695966633701107,3,3,3,0.1,4.04909807117076,5.95757679189168,0.142209901673345,1,2
"218",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,18,-0.100368442585905,-0.155663964607985,3,3,3,0.1,-1.39527918552548,-1.56297394877477,-0.134155601262792,3,3
"219",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,19,-0.283444568873591,1.34889819519773,3,3,3,0.1,6.96954170571134,11.1333672757562,0.0920399400974541,2,2
"220",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,20,1.54081498087098,-1.06852307048677,3,3,3,0.1,0.324619437922478,-6.06780148779261,1.14897576224785,3,3
"221",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,21,0.165169019709921,1.06445074680413,3,3,3,0.1,7.226662079943,9.59843052767733,0.433586740300398,1,2
"222",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,22,1.30762236025457,-1.31272176453748,3,3,3,0.1,-2.20058288964061,-8.67804328596958,0.868211185977839,3,3
"223",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,23,1.28825687792158,2.0636947022519,3,3,3,0.1,18.3095941145403,20.6323681013153,1.73922402249423,2,2
"224",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,24,0.592896940648028,0.131383010662678,3,3,3,0.1,3.43444021681892,2.38143725847144,0.584968054827409,1,1
"225",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,25,-0.282943684322266,-0.231688448914938,3,3,3,0.1,-2.66982973045529,-2.60548630853435,-0.323653737397457,3,3
"226",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,26,1.25588402559985,-0.397355522973457,3,3,3,0.1,3.15339586941228,-0.828994086954809,1.06119364887846,1,1
"227",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,27,0.909839151228625,0.889432082281373,3,3,3,0.1,9.46605992556947,9.63359747341201,1.07876950227038,1,2
"228",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,28,-0.92802810507435,0.526169039496728,3,3,3,0.1,-0.911653118075794,2.63407800028992,-0.722935008707712,3,2
"229",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,29,1.24018083800314,-0.171273242962619,3,3,3,0.1,4.46276379562278,1.10349480059478,1.10614271725377,2,1
"230",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,30,0.153464179554629,0.158676897443255,3,3,3,0.1,1.64945153940048,1.70015147116251,0.184236719597454,1,2
"231",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,31,1.05193257898961,-0.485665066172426,3,3,3,0.1,1.70897651221267,-2.0229822017445,0.848617780863846,1,1
"232",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,32,-0.754211212817517,-0.958906074999206,3,3,3,0.1,-9.19872225195855,-9.91221869124537,-0.952594915043605,3,3
"233",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,33,-1.48218911965123,0.180517292107055,3,3,3,0.1,-5.48111218128097,-1.52900857148355,-1.32836081636964,2,3
"234",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,34,0.861131872497717,0.721734282818919,3,3,3,0.1,8.22679683520492,8.07400212233693,0.989401610125237,2,1
"235",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,35,-0.404519830756996,-0.369540478120798,3,3,3,0.1,-4.05063743579458,-4.05795327105761,-0.472806302485129,3,3
"236",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,36,-0.227405417273616,0.237538312539657,3,3,3,0.1,0.439099136260761,1.58955263000417,-0.148554058199802,2,2
"237",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,37,0.934096170862491,-0.665922112414915,3,3,3,0.1,0.0861055832248327,-3.83625504603802,0.691771771153626,3,3
"238",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,38,-0.465895879790951,-0.796807509842757,3,3,3,0.1,-6.92953656107058,-7.90044272543907,-0.642277355211404,3,3
"239",4.44091077893972,2.09030646830797,0.928282281383872,6.10001093940809,8.69291198789142,0.26329378481023,39,-0.637543498570216,-0.0516969313113834,3,3,3,0.1,-3.14662564137668,-1.78205817282294,-0.605431814042264,3,3
"340",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,0,0.216754862863576,1.34370862619937,3,3,3,0.1,1.80182133317818,11.0797746614836,13.0861313038484,2,3
"3110",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,1,-0.542492572263425,0.181535384597938,3,3,3,0.1,-1.71069963788869,-1.54090765740855,-0.875849330202418,3,3
"3210",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,2,0.891144645072327,1.29251233641714,3,3,3,0.1,4.06621785380699,14.2844671679194,15.7439814802183,3,3
"3310",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,3,0.595980577187475,-1.68804857586479,3,3,3,0.1,0.703916417216265,-9.30599870525645,-12.4248204876834,1,1
"341",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,4,1.63561800111297,-0.820993577630954,3,3,3,0.1,4.94167604605512,2.62384447300327,0.179650585974627,1,1
"351",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,5,0.689275441919723,-0.862146144099767,3,3,3,0.1,1.67492109187296,-2.70803750850436,-4.56614778858655,1,1
"361",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,6,-1.28124663010116,0.0988436891379549,3,3,3,0.1,-4.30079198069371,-6.07681096252742,-5.03535533555269,3,1
"371",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,7,-0.213144519278363,-0.375655144198359,3,3,3,0.1,-1.02507966075537,-3.90799524381133,-4.36378707795003,1,1
"381",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,8,1.89653987190927,0.723904155284259,3,3,3,0.1,7.05330907596202,15.4247876442525,15.2792844408853,3,2
"391",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,9,1.77686321368272,-1.79738201857254,3,3,3,0.1,4.65341722685087,-3.8399163055397,-7.94786374640401,1,1
"310",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,10,0.566604498180317,-0.663743141576223,3,3,3,0.1,1.41234047518089,-1.89384736478151,-3.34912882149771,1,1
"311",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,11,0.01571945400457,-0.62372648872918,3,3,3,0.1,-0.4387888760138,-4.52497422860262,-5.53645342871124,1,1
"312",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,12,0.383057338517151,-0.0796324318381617,3,3,3,0.1,1.24627264515558,1.44676885296351,1.05505738177722,1,2
"313",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,13,-0.0451371159133086,0.435624762829408,3,3,3,0.1,0.189719329454463,2.97886541122988,3.70884324908623,2,3
"314",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,14,0.0343519073969926,1.97090096972424,3,3,3,0.1,1.67368247748033,14.744784572187,17.8830388146669,2,3
"315",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,15,0.169026774218306,-0.596758672509127,3,3,3,0.1,0.106455162157336,-3.51121276472085,-4.58506824086403,1,1
"316",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,16,1.16502683902767,-0.552507211608962,3,3,3,0.1,3.54536864971056,2.10739104093089,0.418205580189049,1,1
"317",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,17,-0.0442039972520874,0.695966633701107,3,3,3,0.1,0.398481807518643,4.90739516185343,6.05439765909449,3,3
"318",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,18,-0.100368442585905,-0.155663964607985,3,3,3,0.1,-0.465940099529946,-1.68339208569257,-1.86396270096201,1,1
"319",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,19,-0.283444568873591,1.34889819519773,3,3,3,0.1,0.0964167751059098,8.46061047253561,10.8199697268644,3,3
"320",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,20,1.54081498087098,-1.06852307048677,3,3,3,0.1,4.4222169079072,0.291259647369194,-2.48472015736553,1,1
"321",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,21,0.165169019709921,1.06445074680413,3,3,3,0.1,1.40500937307197,8.74236864004231,10.3362573168342,2,3
"322",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,22,1.30762236025457,-1.31272176453748,3,3,3,0.1,3.43242180759867,-2.75196479496316,-5.75902552358537,1,1
"323",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,23,1.28825687792158,2.0636947022519,3,3,3,0.1,6.03235287277708,22.0922719060621,24.5153558775369,2,3
"324",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,24,0.592896940648028,0.131383010662678,3,3,3,0.1,2.13005305002887,4.12074203664969,3.9229675238268,3,2
"325",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,25,-0.282943684322266,-0.231688448914938,3,3,3,0.1,-1.14994795712447,-3.21511302839728,-3.39184129184537,1,1
"326",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,26,1.25588402559985,-0.397355522973457,3,3,3,0.1,3.97839817712448,3.73646578101858,2.23358309637982,1,1
"327",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,27,0.909839151228625,0.889432082281373,3,3,3,0.1,3.81182523907014,11.4055745326036,12.2055433600373,3,3
"328",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,28,-0.92802810507435,0.526169039496728,3,3,3,0.1,-2.75618929186723,-1.04284444113994,0.44077570100671,2,3
"329",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,29,1.24018083800314,-0.171273242962619,3,3,3,0.1,4.10325136652771,5.32347679003254,4.19411967732201,2,2
"330",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,30,0.153464179554629,0.158676897443255,3,3,3,0.1,0.649781397689654,1.98774573952356,2.13656285527288,3,3
"331",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,31,1.05193257898961,-0.485665066172426,3,3,3,0.1,3.21163347723577,2.00040539497879,0.496385981622087,3,1
"332",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,32,-0.754211212817517,-0.958906074999206,3,3,3,0.1,-3.33480337975064,-11.0920576062726,-12.1107238335335,1,1
"333",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,33,-1.48218911965123,0.180517292107055,3,3,3,0.1,-4.92304957310165,-6.54094090989931,-5.22999068360588,2,1
"334",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,34,0.861131872497717,0.721734282818919,3,3,3,0.1,3.51294222133395,9.90773922200377,10.47223287087,2,3
"335",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,35,-0.404519830756996,-0.369540478120798,3,3,3,0.1,-1.67430357237324,-4.87957349297382,-5.19368281741908,1,1
"336",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,36,-0.227405417273616,0.237538312539657,3,3,3,0.1,-0.589623147387261,0.546903368113308,1.08468748234666,3,3
"337",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,37,0.934096170862491,-0.665922112414915,3,3,3,0.1,2.66657472878218,0.0424983978839109,-1.66950961430685,1,1
"338",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,38,-0.465895879790951,-0.796807509842757,3,3,3,0.1,-2.22144722191068,-8.36258011414195,-9.31986293688546,1,1
"339",3.41764160897583,5.3128969646059,4.62381788762286,0.789628699421883,7.38863933365792,8.99294389877468,39,-0.637543498570216,-0.0516969313113834,3,3,3,0.1,-2.2197165688811,-3.76917289847463,-3.41279263584871,3,1
"440",5.05297244759277,2.18807576224208,0.105234072543681,5.54594777408056,7.68077528569847,10.7649007102009,0,0.216754862863576,1.34370862619937,3,3,3,0.1,8.54739421441465,10.7950000690719,14.4876999414395,3,3
"41",5.05297244759277,2.18807576224208,0.105234072543681,5.54594777408056,7.68077528569847,10.7649007102009,1,-0.542492572263425,0.181535384597938,3,3,3,0.1,-1.73441425854302,0.207317646933653,1.89712168788096,3,3
"42",5.05297244759277,2.18807576224208,0.105234072543681,5.54594777408056,7.68077528569847,10.7649007102009,2,0.891144645072327,1.29251233641714,3,3,3,0.1,11.6711352534946,11.8773888085478,14.0075457484668,3,3
"43",5.05297244759277,2.18807576224208,0.105234072543681,5.54594777408056,7.68077528569847,10.7649007102009,3,0.595980577187475,-1.68804857586479,3,3,3,0.1,-6.35035580602847,-11.6614711268499,-18.1089578498862,1,1
"44",5.05297244759277,2.18807576224208,0.105234072543681,5.54594777408056,7.68077528569847,10.7649007102009,4,1.63561800111297,-0.820993577630954,3,3,3,0.1,3.71154519001378,-2.72701107626287,-8.66579160352696,1,1
"45",5.05297244759277,2.18807576224208,0.105234072543681,5.54594777408056,7.68077528569847,10.7649007102009,5,0.689275441919723,-0.862146144099767,3,3,3,0.1,-1.29852767197955,-5.11376390828848,-9.20838237705898,1,1
