"","attributeA_option1","attributeA_option2","attributeA_option3","attributeB_option1","attributeB_option2","attributeB_option3","trialid","ppntid","calcsd","Bweight","toleranceA","toleranceB","orderr","value1","value2","value3","oraclechoice"
"22",0.460202607093379,0.699217373505235,0.696056888671592,0.293470688397065,0.244995764223859,0.947670865803957,22,"0",0.5,0,0.01,0.01,0.1,0.460202607093379,0.699217373505235,0.696056888671592,2
"23",0.650638026650995,0.613181052962318,0.432824227958918,0.930055392673239,0.653384623583406,0.528877276694402,23,"0",0.5,0,0.01,0.01,0.1,0.650638026650995,0.613181052962318,0.432824227958918,1
"24",0.811965184053406,0.0539140356704593,0.65964451758191,0.472632329910994,0.412394345737994,0.3468908672221,24,"0",0.5,0,0.01,0.01,0.1,0.811965184053406,0.0539140356704593,0.65964451758191,1
"25",0.86866123881191,0.736173306126148,0.403157831635326,0.97350524738431,0.40147144626826,0.514374469406903,25,"0",0.5,0,0.01,0.01,0.1,0.86866123881191,0.736173306126148,0.403157831635326,1
"26",0.577542224200442,0.99328149529174,0.129147868137807,0.212374287424609,0.339323503663763,0.461563527584076,26,"0",0.5,0,0.01,0.01,0.1,0.577542224200442,0.99328149529174,0.129147868137807,2
"27",0.86737076099962,0.105053656036034,0.242070293985307,0.358263933332637,0.315621898742393,0.328227214515209,27,"0",0.5,0,0.01,0.01,0.1,0.86737076099962,0.105053656036034,0.242070293985307,1
"28",0.303083019796759,0.458465816453099,0.959678614744917,0.787322855554521,0.525421833852306,0.0798983543645591,28,"0",0.5,0,0.01,0.01,0.1,0.303083019796759,0.458465816453099,0.959678614744917,3
"29",0.817951442208141,0.463838669704273,0.516720469575375,0.434363243868575,0.242443350143731,0.551675967173651,29,"0",0.5,0,0.01,0.01,0.1,0.817951442208141,0.463838669704273,0.516720469575375,1
"30",0.624933841172606,0.633823112584651,0.964286561124027,0.28036650037393,0.202768357470632,0.476801206357777,30,"0",0.5,0,0.01,0.01,0.1,0.624933841172606,0.633823112584651,0.964286561124027,3
"31",0.513436623616144,0.287731369957328,0.410183998988941,0.262591524980962,0.835479421773925,0.64560136757791,31,"0",0.5,0,0.01,0.01,0.1,0.513436623616144,0.287731369957328,0.410183998988941,1
"32",0.737250491278246,0.991371732903644,0.56728016003035,0.770514076808468,0.35707493731752,0.713757432997227,32,"0",0.5,0,0.01,0.01,0.1,0.737250491278246,0.991371732903644,0.56728016003035,2
"33",0.732853225432336,0.161281323293224,0.185722400667146,0.954849313246086,0.0346620576456189,0.770153626333922,33,"0",0.5,0,0.01,0.01,0.1,0.732853225432336,0.161281323293224,0.185722400667146,1
"34",0.116273015039042,0.887847836827859,0.786542953923345,0.616702727274969,0.224469386273995,0.696087964810431,34,"0",0.5,0,0.01,0.01,0.1,0.116273015039042,0.887847836827859,0.786542953923345,2
"35",0.397411144105718,0.255275664152578,0.50343830883503,0.402283526957035,0.62881825119257,0.187059544259682,35,"0",0.5,0,0.01,0.01,0.1,0.397411144105718,0.255275664152578,0.50343830883503,3
"36",0.247414986835793,0.964074725983664,0.768801587633789,0.138487206539139,0.620771613903344,0.593771149171516,36,"0",0.5,0,0.01,0.01,0.1,0.247414986835793,0.964074725983664,0.768801587633789,2
"37",0.92387358774431,0.297320995479822,0.179898707428947,0.511779252905399,0.883807173231617,0.674672801746055,37,"0",0.5,0,0.01,0.01,0.1,0.92387358774431,0.297320995479822,0.179898707428947,1
"38",0.418574700132012,0.173057587817311,0.401851960225031,0.0824666984844953,0.343609178205952,0.581138366833329,38,"0",0.5,0,0.01,0.01,0.1,0.418574700132012,0.173057587817311,0.401851960225031,1
"39",0.678743274183944,0.110723979771137,0.991285536671057,0.110810847021639,0.175238145049661,0.802124938927591,39,"0",0.5,0,0.01,0.01,0.1,0.678743274183944,0.110723979771137,0.991285536671057,3
"40",0.0509304446168244,0.961776272160932,0.692888761172071,0.939413421554491,0.475347446510568,0.681608852930367,40,"0",0.5,0,0.01,0.01,0.1,0.0509304446168244,0.961776272160932,0.692888761172071,2
"41",0.817806633654982,0.227064312668517,0.522246072767302,0.420126673765481,0.232069232966751,0.0580797281581908,41,"0",0.5,0,0.01,0.01,0.1,0.817806633654982,0.227064312668517,0.522246072767302,1
"42",0.0733707793988287,0.685731497593224,0.82555501931347,0.431071659782901,0.317483495688066,0.617429352365434,42,"0",0.5,0,0.01,0.01,0.1,0.0733707793988287,0.685731497593224,0.82555501931347,3
"43",0.224906593561172,0.619026924250647,0.585610043024644,0.544556471984833,0.958514130674303,0.113345499150455,43,"0",0.5,0,0.01,0.01,0.1,0.224906593561172,0.619026924250647,0.585610043024644,2
"44",0.45079158921726,0.251619432354346,0.454054032219574,0.987617420498282,0.288632913259789,0.738789948169142,44,"0",0.5,0,0.01,0.01,0.1,0.45079158921726,0.251619432354346,0.454054032219574,3
"45",0.0813784000929445,0.519732853863388,0.341441621305421,0.188588375458494,0.246324929408729,0.167775720590726,45,"0",0.5,0,0.01,0.01,0.1,0.0813784000929445,0.519732853863388,0.341441621305421,2
"46",0.706852876814082,0.113159621367231,0.915699377655983,0.000366930151358247,0.428153072018176,0.327576027717441,46,"0",0.5,0,0.01,0.01,0.1,0.706852876814082,0.113159621367231,0.915699377655983,3
"47",0.967314717592672,0.495818269439042,0.0936890882439911,0.0715304024051875,0.0762566812336445,0.0349143201019615,47,"0",0.5,0,0.01,0.01,0.1,0.967314717592672,0.495818269439042,0.0936890882439911,1
"48",0.954648365499452,0.413468199316412,0.881004076683894,0.00633353646844625,0.557620628736913,0.28938659816049,48,"0",0.5,0,0.01,0.01,0.1,0.954648365499452,0.413468199316412,0.881004076683894,1
"49",0.798008219571784,0.317295111715794,0.319859462790191,0.88489942252636,0.233312716009095,0.523415554780513,49,"0",0.5,0,0.01,0.01,0.1,0.798008219571784,0.317295111715794,0.319859462790191,1
"50",0.907524236710742,0.42915313388221,0.213009932776913,0.307997421594337,0.0912844284903258,0.606359584722668,50,"0",0.5,0,0.01,0.01,0.1,0.907524236710742,0.42915313388221,0.213009932776913,1
"51",0.68109144968912,0.0376889430917799,0.663611704716459,0.324819070287049,0.408382357563823,0.0358755753841251,1,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.662340271825853,0.0571991228008349,0.630572961067389,1
"52",0.0333847235888243,0.311079030623659,0.793664560420439,0.0530365044251084,0.828906566603109,0.784196517430246,2,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.0344190278433655,0.338333111464683,0.793166242368323,3
"53",0.316155837848783,0.454007095657289,0.185006099287421,0.202763465698808,0.294324308633804,0.968595257028937,3,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.310187818261942,0.445602738445527,0.226247633905395,2
"54",0.340119403321296,0.871760472422466,0.242797453422099,0.361649378202856,0.997186921071261,0.138683556346223,4,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.34125255989401,0.878361864456613,0.237317774628632,2
"55",0.374847483122721,0.70930699724704,0.555560327600688,0.30677339551039,0.455438363365829,0.857072808314115,5,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.371264636406283,0.695945490200661,0.571429405532973,2
"56",0.383112609852105,0.892317101825029,0.348744953051209,0.251348232617602,0.505485074594617,0.46963242534548,6,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.376177642629237,0.871957521444481,0.355107451593013,2
"57",0.136548179900274,0.202970530837774,0.0960623670835048,0.379593050340191,0.0601229660678655,0.0656183606479317,7,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.149340015186585,0.195452237955148,0.0944600509553167,2
"58",0.414899000665173,0.18668826087378,0.595646844711155,0.515718597918749,0.817024814430624,0.665728255640715,8,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.420205295257466,0.219863868955719,0.599335340023237,3
"59",0.215831910260022,0.531555552501231,0.0128884639125317,0.00353103294037282,0.35490502580069,0.65021500736475,9,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.204658179874777,0.522258156359098,0.0464319661994906,2
"60",0.877207208191976,0.878991076024249,0.421613133512437,0.451590690528974,0.0226419048849493,0.652117454912513,10,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.854806338841292,0.833920067016918,0.433744939901915,1
"61",0.942904599243775,0.300160482060164,0.600164706585929,0.313666358124465,0.195263857021928,0.553293703589588,11,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.909786797079601,0.294639607058152,0.597697811691385,1
"62",0.367508507333696,0.184443790465593,0.311208008788526,0.718857677886263,0.00155984703451395,0.264275185298175,12,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.386000568941726,0.174818319758694,0.308737860183771,1
"63",0.322295829886571,0.0953584450762719,0.863944124896079,0.269988134503365,0.468178391922265,0.325859318021685,13,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.319542793287454,0.11498054754185,0.83562387190269,3
"64",0.923309004399925,0.646290526725352,0.734178900718689,0.660208406858146,0.778612750116736,0.854363488266245,14,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.909461604529306,0.653254854272267,0.740504405326455,1
"65",0.963422100059688,0.583399788709357,0.358457477530465,0.831750476034358,0.759791034972295,0.219027495710179,15,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.956492014584671,0.59268353851267,0.35111905743466,1
"66",0.0323218475095928,0.410923442803323,0.524432752281427,0.496958544710651,0.0199558527674526,0.131778481183574,16,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.0567764105201748,0.390346201222488,0.503766738013119,3
"67",0.0843063362408429,0.152290432481095,0.378003109479323,0.384405242977664,0.261326207546517,0.685171792050824,17,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.100101015542781,0.158029157484538,0.394169882246244,3
"68",0.801892263349146,0.715432605938986,0.628090526442975,0.823940029600635,0.58939831587486,0.655323289567605,18,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.803052672099224,0.7087992222514,0.629523829765324,1
"69",0.719765833579004,0.881121960701421,0.618312631500885,0.75116646126844,0.38363922550343,0.819908331613988,19,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.721418498194237,0.854938658848895,0.628922931506838,2
"70",0.00294078467413783,0.455611215904355,0.734085599891841,0.00727472268044949,0.977059557568282,0.295718559995294,20,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.00316888667447002,0.483055865465614,0.711013650423602,3
"71",0.888566943118349,0.105126893380657,0.143807259621099,0.5166594106704,0.987651424482465,0.55524726700969,21,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.868992862463194,0.151575552912331,0.165461996852077,1
"72",0.460202607093379,0.699217373505235,0.696056888671592,0.293470688397065,0.244995764223859,0.947670865803957,22,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.451427242951468,0.675310973016741,0.709299729573295,3
"73",0.650638026650995,0.613181052962318,0.432824227958918,0.930055392673239,0.653384623583406,0.528877276694402,23,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.665344203810061,0.615297030363428,0.437879651576575,1
"74",0.811965184053406,0.0539140356704593,0.65964451758191,0.472632329910994,0.412394345737994,0.3468908672221,24,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.794105560151174,0.0727814204108558,0.64318379914192,1
"75",0.86866123881191,0.736173306126148,0.403157831635326,0.97350524738431,0.40147144626826,0.514374469406903,25,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.874179344526247,0.718557418765206,0.409011338886462,1
"76",0.577542224200442,0.99328149529174,0.129147868137807,0.212374287424609,0.339323503663763,0.461563527584076,26,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.558322859106978,0.958862653627109,0.146643429161295,2
"77",0.86737076099962,0.105053656036034,0.242070293985307,0.358263933332637,0.315621898742393,0.328227214515209,27,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.840575664806621,0.116136195125843,0.246604868750039,1
"78",0.303083019796759,0.458465816453099,0.959678614744917,0.787322855554521,0.525421833852306,0.0798983543645591,28,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.328569326941904,0.461989817368847,0.913374390514372,3
"79",0.817951442208141,0.463838669704273,0.516720469575375,0.434363243868575,0.242443350143731,0.551675967173651,29,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.797762589663953,0.452186284464245,0.518560232606864,1
"80",0.624933841172606,0.633823112584651,0.964286561124027,0.28036650037393,0.202768357470632,0.476801206357777,30,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.606798717972675,0.611136020210229,0.938629437188961,3
"81",0.513436623616144,0.287731369957328,0.410183998988941,0.262591524980962,0.835479421773925,0.64560136757791,31,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.500234250003766,0.31656021478978,0.422574386809413,1
"82",0.737250491278246,0.991371732903644,0.56728016003035,0.770514076808468,0.35707493731752,0.713757432997227,32,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.739001206306153,0.957987691030691,0.574989490186502,2
"83",0.732853225432336,0.161281323293224,0.185722400667146,0.954849313246086,0.0346620576456189,0.770153626333922,33,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.744537230054113,0.154617151417034,0.216481938860134,1
"84",0.116273015039042,0.887847836827859,0.786542953923345,0.616702727274969,0.224469386273995,0.696087964810431,34,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.142611420946196,0.852933181535551,0.781782165022665,2
"85",0.397411144105718,0.255275664152578,0.50343830883503,0.402283526957035,0.62881825119257,0.187059544259682,35,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.397667585308419,0.274935800312577,0.486786794910011,3
"86",0.247414986835793,0.964074725983664,0.768801587633789,0.138487206539139,0.620771613903344,0.593771149171516,36,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.241681945767548,0.946006141137332,0.759589459293669,2
"87",0.92387358774431,0.297320995479822,0.179898707428947,0.511779252905399,0.883807173231617,0.674672801746055,37,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.902184412226473,0.328188689045706,0.205939449235111,1
"88",0.418574700132012,0.173057587817311,0.401851960225031,0.0824666984844953,0.343609178205952,0.581138366833329,38,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.400884805308459,0.18203398731145,0.411288086888625,3
"89",0.678743274183944,0.110723979771137,0.991285536671057,0.110810847021639,0.175238145049661,0.802124938927591,39,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.648852093806981,0.114119462154217,0.981329715737191,3
"90",0.0509304446168244,0.961776272160932,0.692888761172071,0.939413421554491,0.475347446510568,0.681608852930367,40,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.0976927065609121,0.93617475502144,0.692295081790929,2
"91",0.817806633654982,0.227064312668517,0.522246072767302,0.420126673765481,0.232069232966751,0.0580797281581908,41,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.796876109450271,0.227327729526319,0.497816265156297,1
"92",0.0733707793988287,0.685731497593224,0.82555501931347,0.431071659782901,0.317483495688066,0.617429352365434,42,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.0921971415243063,0.666350023808742,0.81460103684252,3
"93",0.224906593561172,0.619026924250647,0.585610043024644,0.544556471984833,0.958514130674303,0.113345499150455,43,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.241730271372944,0.636894671957156,0.560754014399687,2
"94",0.45079158921726,0.251619432354346,0.454054032219574,0.987617420498282,0.288632913259789,0.738789948169142,44,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.479045580337314,0.253567510296738,0.469040133059025,1
"95",0.0813784000929445,0.519732853863388,0.341441621305421,0.188588375458494,0.246324929408729,0.167775720590726,45,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.0870210303753418,0.505342963102617,0.33230131074149,2
"96",0.706852876814082,0.113159621367231,0.915699377655983,0.000366930151358247,0.428153072018176,0.327576027717441,46,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.669669405937097,0.12973822403307,0.884745517132902,3
"97",0.967314717592672,0.495818269439042,0.0936890882439911,0.0715304024051875,0.0762566812336445,0.0349143201019615,47,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.920168174688067,0.473736080586126,0.0905956793944106,1
"98",0.954648365499452,0.413468199316412,0.881004076683894,0.00633353646844625,0.557620628736913,0.28938659816049,48,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.904737058708346,0.421055169285912,0.849866314656346,1
"99",0.798008219571784,0.317295111715794,0.319859462790191,0.88489942252636,0.233312716009095,0.523415554780513,49,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.80258144077992,0.312874985625967,0.330572941315998,1
"100",0.907524236710742,0.42915313388221,0.213009932776913,0.307997421594337,0.0912844284903258,0.606359584722668,50,"1",0.5,0.0526315789473684,0.01,0.01,0.1,0.875970193809879,0.411370570440532,0.233712546037216,1
"101",0.68109144968912,0.0376889430917799,0.663611704716459,0.324819070287049,0.408382357563823,0.0358755753841251,1,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.643589093962586,0.0767093025098898,0.597534217418319,1
"102",0.0333847235888243,0.311079030623659,0.793664560420439,0.0530365044251084,0.828906566603109,0.784196517430246,2,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.0354533320979068,0.365587192305707,0.792667924316208,3
"103",0.316155837848783,0.454007095657289,0.185006099287421,0.202763465698808,0.294324308633804,0.968595257028937,3,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.304219798675101,0.437198381233764,0.26748916852337,2
"104",0.340119403321296,0.871760472422466,0.242797453422099,0.361649378202856,0.997186921071261,0.138683556346223,4,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.342385716466723,0.88496325649076,0.231838095835165,2
"105",0.374847483122721,0.70930699724704,0.555560327600688,0.30677339551039,0.455438363365829,0.857072808314115,5,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.367681789689844,0.682583983154281,0.587298483465259,2
"106",0.383112609852105,0.892317101825029,0.348744953051209,0.251348232617602,0.505485074594617,0.46963242534548,6,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.369242675406368,0.851597941063933,0.361469950134817,2
"107",0.136548179900274,0.202970530837774,0.0960623670835048,0.379593050340191,0.0601229660678655,0.0656183606479317,7,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.162131850472897,0.187933945072521,0.0928577348271287,2
"108",0.414899000665173,0.18668826087378,0.595646844711155,0.515718597918749,0.817024814430624,0.665728255640715,8,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.42551158984976,0.253039477037658,0.603023835335319,3
"109",0.215831910260022,0.531555552501231,0.0128884639125317,0.00353103294037282,0.35490502580069,0.65021500736475,9,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.193484449489532,0.512960760216964,0.0799754684864494,2
"110",0.877207208191976,0.878991076024249,0.421613133512437,0.451590690528974,0.0226419048849493,0.652117454912513,10,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.832405469490607,0.788849058009586,0.445876746291393,1
"111",0.942904599243775,0.300160482060164,0.600164706585929,0.313666358124465,0.195263857021928,0.553293703589588,11,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.876668994915427,0.289118732056139,0.59523091679684,1
"112",0.367508507333696,0.184443790465593,0.311208008788526,0.718857677886263,0.00155984703451395,0.264275185298175,12,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.404492630549756,0.165192849051796,0.306267711579015,1
"113",0.322295829886571,0.0953584450762719,0.863944124896079,0.269988134503365,0.468178391922265,0.325859318021685,13,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.316789756688338,0.134602650007429,0.807303618909301,3
"114",0.923309004399925,0.646290526725352,0.734178900718689,0.660208406858146,0.778612750116736,0.854363488266245,14,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.895614204658686,0.660219181819182,0.746829909934221,1
"115",0.963422100059688,0.583399788709357,0.358457477530465,0.831750476034358,0.759791034972295,0.219027495710179,15,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.949561929109653,0.601967288315982,0.343780637338856,1
"116",0.0323218475095928,0.410923442803323,0.524432752281427,0.496958544710651,0.0199558527674526,0.131778481183574,16,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.0812309735307568,0.369768959641653,0.483100723744811,3
"117",0.0843063362408429,0.152290432481095,0.378003109479323,0.384405242977664,0.261326207546517,0.685171792050824,17,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.115895694844719,0.163767882487982,0.410336655013165,3
"118",0.801892263349146,0.715432605938986,0.628090526442975,0.823940029600635,0.58939831587486,0.655323289567605,18,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.804213080849302,0.702165838563815,0.630957133087673,1
"119",0.719765833579004,0.881121960701421,0.618312631500885,0.75116646126844,0.38363922550343,0.819908331613988,19,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.723071162809471,0.828755356996369,0.639533231512791,2
"120",0.00294078467413783,0.455611215904355,0.734085599891841,0.00727472268044949,0.977059557568282,0.295718559995294,20,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.00339698867480222,0.510500515026874,0.687941700955363,3
"121",0.888566943118349,0.105126893380657,0.143807259621099,0.5166594106704,0.987651424482465,0.55524726700969,21,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.849418781808038,0.198024212444005,0.187116734083056,1
"122",0.460202607093379,0.699217373505235,0.696056888671592,0.293470688397065,0.244995764223859,0.947670865803957,22,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.442651878809556,0.651404572528248,0.722542570474999,3
"123",0.650638026650995,0.613181052962318,0.432824227958918,0.930055392673239,0.653384623583406,0.528877276694402,23,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.680050380969126,0.617413007764538,0.442935075194232,1
"124",0.811965184053406,0.0539140356704593,0.65964451758191,0.472632329910994,0.412394345737994,0.3468908672221,24,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.776245936248942,0.0916488051512524,0.62672308070193,1
"125",0.86866123881191,0.736173306126148,0.403157831635326,0.97350524738431,0.40147144626826,0.514374469406903,25,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.879697450240584,0.700941531404265,0.414864846137597,1
"126",0.577542224200442,0.99328149529174,0.129147868137807,0.212374287424609,0.339323503663763,0.461563527584076,26,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.539103494013513,0.924443811962479,0.164138990184782,2
"127",0.86737076099962,0.105053656036034,0.242070293985307,0.358263933332637,0.315621898742393,0.328227214515209,27,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.813780568613622,0.127218734215651,0.251139443514771,1
"128",0.303083019796759,0.458465816453099,0.959678614744917,0.787322855554521,0.525421833852306,0.0798983543645591,28,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.35405563408705,0.465513818284595,0.867070166283826,3
"129",0.817951442208141,0.463838669704273,0.516720469575375,0.434363243868575,0.242443350143731,0.551675967173651,29,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.777573737119766,0.440533899224216,0.520399995638352,1
"130",0.624933841172606,0.633823112584651,0.964286561124027,0.28036650037393,0.202768357470632,0.476801206357777,30,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.588663594772745,0.588448927835806,0.912972313253895,3
"131",0.513436623616144,0.287731369957328,0.410183998988941,0.262591524980962,0.835479421773925,0.64560136757791,31,"2",0.5,0.105263157894737,0.01,0.01,0.1,0.487031876391388,0.345389059622233,0.434964774629885,1
